Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Saudi Arabia,SAU,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,20846854711,18866525322,22185731358,24537673815,29303891020,1.57387E+11,2.28957E+11,3.09287E+11,4.51279E+11,4.20984E+11,4.59313E+11,5.56571E+11,6.7374E+11,7.37796E+11,7.44441E+11,6.2699E+11,5.47267E+11,5.09457E+11,5.09469E+11,5.14963E+11,4.72851E+11,4.7389E+11,4.78232E+11
Sudan,SDN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,137814239.3,49736273.16,248935516.5,529445721.9,1337996808,1868587866,1659926272,1377921603,1399041060,1094176669,1036244171,192529339.7,192632614.7,192956941.6,181457169,173516490.9,168284353.1,177933851.8,,,,,
Senegal,SEN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,81084978989,76599880561,83413380412,97742808490,1.14161E+11,1.18061E+11,1.38653E+11,1.66161E+11,1.77543E+11,1.92046E+11,2.3126E+11,2.43798E+11,2.6591E+11,2.77798E+11,2.61583E+11,2.51876E+11,2.51058E+11,2.85E+11,2.92716E+11,2.85478E+11,3.69834E+11,4.25098E+11,2.96629E+11
Solomon Islands,SLB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,32044869.28,18070277.35,18687274.55,37005791.6,79812571.62,94825566.29,104075013.5,120530168.4,88829534.57,145987707.5,265834982.9,412272152.6,498913804.2,520474136.8,495902580.3,519562129.9,513960963.3,574230569.1,617115407.1,571632111.1,660995997.3,694515407.8,
Sierra Leone,SLE,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,49207274.42,51311629.27,84690145.25,66617191.35,125104244.4,170505508.4,183927216.1,216555180.8,220167661.3,404964508.6,408971756.3,439130952.9,477987067.7,532538016.7,600784544.1,579013520.6,497242646.7,549121050.9,501210759.6,530137881.5,707703898.1,945907747.2,624641033.9
El Salvador,SLV,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1901335075,1723445185,1633634983,1986451866,1935975150,1851759755,1970971557,2302871089,2644386459,3120881836,2881775239,2493022512,3176161720,2744899176,2693299223,2786587496,3238334349,3567268276,3568810598,4445830633,3082859548,3426052270,
San Marino,SMR,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,135161372.5,133005013.1,182564953.2,251247772.9,355512155.8,347709671.7,479069768.4,647733471.5,706793198.1,790271922.1,449159685.7,341857697.2,384949652.8,539285341.2,392044349.6,378976114,450983493.5,359153967.4,338919975,473069834.5,781674169.9,954382643.4,
Somalia,SOM,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,11888907220,14214276005,11477985606,15227935669,13307506858,15583042920,14402950144,15431775006,12051956986,11344953319,10748918413,11906315333,12874374087,14994710381,16586724161,18616661464,20679650166
Sub-Saharan Africa (excluding high income),SSA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,,,,,,1282090260,947810456.6,416808670.1,229880518.4,68159818.64,33820210.96,36396368.2,378281747,183614816.7,,
Sub-Saharan Africa,SSF,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,11639663.81,15481933.62,17352535.26,25470020,19503428.32,26702730.98,34181487.47,39331621.05,61292170.22,66659123.45,48170349.07,52125217.79,51587491.14,63787766.58,63523954.98,72864704.99,63203006.42,58950229.5,43683545.12,47148376.74,75287733.68,75017386.46,
Suriname,SUR,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,133306155.8,192538818.5,113194031.2,114370366.4,138383053.4,141874019.1,237361004.2,403278663.5,602541474.4,657026656.4,690815612.9,816878191.1,1008868435,778764877.9,625144169.1,330244649.3,381050648.9,424603963.1,580780344.6,647934729.7,584929135.6,992256911.9,1194597644
Slovak Republic,SVK,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,4376328677,4453132136,9195618259,12149157812,14911965832,15479863359,13364307419,18973379149,18836137093,1803647039,2155733869,2417985583,2519014758,2152916325,2620751838,2892029440,2879889590,3620878541,5229297355,7168770088,9343714002,9609533729,10280260081
Slovenia,SVN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,3196099146,4397212831,7063482626,8598243636,8899759020,8159730012,7139432999,1065303786,957648182.5,1078161603,1070760883,986893174.5,951915167,922155291.8,1016368871,856213889,742060176.1,889788337.7,933092542,1015426219,1311110696,2266987092,2267946375
Sweden,SWE,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,16498728322,15625206245,19170723589,22168538425,24768805295,24867578418,28017219694,31033035734,29727344092,47255415701,48246149256,50213891951,52245310612,65363359246,62579168751,58098544753,59361642625,62191481194,60566144401,55509629820,58260344659,62053165557,64288785008
Eswatini,SWZ,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,351794140.7,271776570.2,275844476.9,277512201.6,323561615.6,243897157.3,372529356.2,774192962.8,751935734.7,958869319.5,756344144.8,600507428.8,740960093.3,762540937.8,690755431.1,547997264.1,564314115.6,563119751.3,440685903,440314152.6,545564174.1,572281510.9,452351748.2
Sint Maarten (Dutch part),SXM,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,43752074.05,37133887.92,69794569.43,67387802,34591085.97,56244154.3,112923278.4,40768609.4,63833877.52,190546677.6,255584702.6,279115074,308093541.2,425902438.9,465010215.6,536145674.4,523503786.9,545203276.4,549521831.7,580545515.1,559681941.8,702584737.7,638960849.8
Syrian Arab Republic,SYR,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,354635059.4,356737907.5,411551015,473633099.2,547669436,17774179270,16996900531,17707471674,17783782584,18300334790,20631907297,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,113752750.3,125450913.5,222510578.7,191745202.6,226603535.3,231282856.2,632157876.9,964338637,1355146208,616701392.1,632405291.3,951097160.6,1155659287,1183031944,1075906115,368916823.8,8184292.088,8575237.415,147750165.9,310032032.9,390675163.1,211590754.9,
East Asia & Pacific (IDA & IBRD countries),TEA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,32665494240,33040506130,38903305774,42161780760,49846608742,52075784294,67007805168,87472466803,1.11009E+11,1.38419E+11,1.72028E+11,1.74891E+11,1.81481E+11,1.6723E+11,1.57163E+11,1.5646E+11,1.71772E+11,2.02538E+11,2.05641E+11,2.24356E+11,2.58104E+11,2.46025E+11,2.16501E+11
Tajikistan,TJK,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,94280831.93,94282905.71,89508809.94,117567950.1,172081994.8,188914218.3,203823197.2,85217536.02,163514355,254940310.8,403106833.9,518942135.2,630690451.2,661311872.5,512645031.2,493391433,644763434.4,1291955731,1284070863,1466304531,2238305810,2498779540,3847356746
Turkmenistan,TKM,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,43468355.21,61303449.37,182433882,153299848.3,83755117.64,230271660.4,210423736.9,249928530.8,406188384,461610881,883551410.8,686998202.8,311471064.6,437752181,280953720.7,544434361,673903564.7,656221032.7,656523631.7,934780578.6,
Middle East & North Africa (IDA & IBRD countries),TMN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,24642268.21,23759782.49,25120530.75,39771012.59,55262356.51,46864163.23,47972473.6,65238721.72,69753902.85,95702573.86,104527450.9,143294510.4,152403989.2,155520937.7,158784814.4,156107668.8,176497315.5,198522418.4,215149318.6,218448401.8,298947629.8,361811847.8,375564012.9
South Asia (IDA & IBRD),TSA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1402802249,1923855112,2048593954,2476582262,3195021782,4992257912,6607231897,6745220698,9478682839,8823426554,9180991460,9980126114,9370784004,10176864834,11493196341,9927294619,9464961137,8369757249,7575050349,6928951714,6953756951,6879594622,6832392605
Tunisia,TUN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1871427065,2049572901,2364944046,3036243872,4031139050,4548431874,6911623380,8032361912,9038905599,11294387681,9764265037,7785305507,8717830201,7550027500,7498010303,7559201960,6137077790,6143986080,5661370259,7919981405,9810630875,8845557076,8094326709
Turkiye,TUR,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,23514529510,19911331847,28348030217,35548509276,37304121309,52493941950,63264841174,76496127491,73674684816,74933099954,85959461666,87937253858,1.19183E+11,1.31054E+11,1.27422E+11,1.1049E+11,1.04811E+11,1.07657E+11,92997230041,1.0562E+11,93511562720,1.09535E+11,
Tuvalu,TUV,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,994821489.5,1177357652,1554545483,2038411251,2295701466,2048775519,2259345786,2886381414,2862895993,3470413229,3904676572,3726158402,4052224338,4673729809,4390430241,4080762378,4350687048,5887869885,5049646420,,,,
Uganda,UGA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,808042388.8,983357419,934009575.9,1080256630,1308101595,1344201157,1810879486,2559789964,2300539405,2994459465,2706005010,2617450463,3167158060,3337539363,3316363815,2908876773,3097848070,3720863721,3358514650,,,,
Ukraine,UKR,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1477202336,3088921703,4462353859,6946076994,9718436096,19388177691,22359564313,32483841813,31543343237,26500887342,34571298928,31788750907,24552796497,20413621999,7538804512,13300880765,15537256304,18810931197,20817897004,25317002927,29137541200,30966674654,28505931892
Upper middle income,UMC,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2775536525,3099292334,772025423.6,2086675965,2512109312,3078376702,3090608692,4121414263,6360194479,8037871916,7655538209,10301678593,13604619914,16280547229,17554713318,15633854333,13471669447,15959345501,15556520867,14504021741,16250371651,16962770287,15126762058
United States,USA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1.284E+11,1.30077E+11,1.57763E+11,1.84024E+11,1.90465E+11,1.88259E+11,2.21089E+11,2.77549E+11,2.94046E+11,4.04099E+11,4.88929E+11,5.37267E+11,5.74268E+11,4.48509E+11,4.34416E+11,3.83728E+11,4.05942E+11,4.51285E+11,4.49907E+11,5.16701E+11,6.2837E+11,7.16152E+11,7.06644E+11
Uzbekistan,UZB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,,,,,,,22501939341,24195780634,24287333270,26284410687,28070940955,27077105981,29291325502,34903111839,35375443900,35773956818
St. Vincent and the Grenadines,VCT,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,55179038.17,61439397.12,53198488.5,51191684.05,74981667.14,69511994.42,78691580.85,86976851.96,83690185.43,87815455.43,112702057.9,89626356.91,111021926.1,135096711.2,157371371.5,166009602.2,192255789.8,182046079.2,169562298.9,193357067.4,205195146.8,311902935,320193327.2
"Venezuela, RB",VEN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,15898851163,12264400223,12106510811,20820560021,23408050057,29802940548,36715128120,33759218865,43065463087,34317956994,29665473906,27934651459,29468789163,20275216409,21454894042,15625329212,10150000484,9794062065,,,,,
British Virgin Islands,VGB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,3416511105,3674565623,4121051661,6224181088,7041460610,9050561631,13384067982,23479392780,23890250550,16447104124,12466600611,13539119001,25573282232,25893489673,34189368833,28250254960,36527291044,49075567812,55452622583,78334835183,94833616150,1.09371E+11,
Vanuatu,VUT,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,38922820.48,37658099.72,36521984.8,43816496.33,61813729.42,67197553.93,104661394.5,119623134.4,115230050,148612899.9,161382135.4,173789321.6,182228490.8,179199339.3,183998594.9,269167136.2,267345975.9,395101633.9,420592370.2,511546284.1,613636752.1,664751367.3,
World,WLD,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,63657900.6,56635259.67,62493668.52,83909636.53,86133747.28,77256900.75,75906873.47,90264699.1,81946109.98,144476857.5,173039792.8,128020438.7,128350848.6,128930588.6,101674433.3,112244941,88868313.16,123656063,162559147.9,177244065.9,277056415.2,294681800.1,321163283.7
Kosovo,XKX,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,57409059,261071775,353572354,535598272,423533771,328569606,471097660,959856438,932825224,830415016.3,813352079.5,717327041.2,958335407.2,956742703,783153103.8,770550134.5,637797614.5,819582674.4,881167306.2,965831893.2,1095367617,1244319385,1247751320
"Yemen, Rep.",YEM,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2913976401,3671925616,4427672645,5007811168,5686685058,6141048032,7543297619,7757119856,8154861549,6989929591,5938628775,4525488820,6150781008,5344296755,4357504077,1442757094,877442199.5,704391487.2,2333656100,1413929210,946047183.9,,
South Africa,ZAF,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,7702061132,7626856919,7816784858,8154089033,14886243628,20624460695,25593361431,32919403651,34070371607,39602644576,43819545749,48748260246,50688078405,49708174894,49121568380,45887065757,47180127301,50722891363,51642041967,55055893657,55008491996,57597149617,60553113006
Zambia,ZMB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,244824131.8,183446871.7,535132846.1,247729406.9,337106225,559788508.3,719716911.6,1089952023,1095608609,1892077713,2093753266,2324018127,3042223849,2683813403,3078362297,2967626716,2352719004,2082083920,1569229906,1448624290,1203448374,2753875454,2967565317
Zimbabwe,ZWE,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,321301858.3,119459329.3,131685657.8,136092039.4,234290933.9,97191584.48,154593586.7,163198334.2,81875982.84,821891030,731779021.6,660229297.3,575552811.1,474968710.1,363832802.4,434586085.9,407193244.1,292621249.1,86951094.03,151240506.9,33405021.01,838780244.6,590816869.9
