
,Gross Domestic Product,,,,,,,,,,,,,,,,,,,,,,,,,
,"Gross Domestic Product, Nominal, Domestic Currency",,,,,,,,,,,,,,,,,,,,,,,,,

,Source: International Financial Statistics (IFS),,,,,,,,,,,,,,,,,,,,,,,,,

,Brunei Darussalam,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"17,778.01","15,747.72","16,747.68","18,300.66","18,374.99","16,564.44","18,822.03","23,003.10"
,Bulgaria,Millions,,"28,124.88","30,986.69","34,068.71","36,637.91","41,201.30","47,017.24","53,608.44","63,494.49","72,847.05","73,181.47","74,877.68","81,124.45","82,645.91","82,241.82","84,150.30","89,599.76","95,390.49","102,740.64","109,964.38","120,396.03","120,553.38","139,012.33",...
,Burkina Faso,Millions,,"2,108,160.11","2,336,620.42","2,512,872.15","2,749,159.24","2,874,882.70","3,240,716.11","3,420,539.89","3,649,928.07","4,215,340.62","4,444,600.58","5,002,180.00","5,692,820.00","6,413,110.00","6,640,130.00","6,884,470.00","6,995,310.00","7,605,120.00","8,191,300.00","8,826,081.00","9,478,963.29","10,322,332.75","10,944,407.02",...
,Burundi,Millions,,"627,261.97","727,963.00","768,145.29","849,381.92","1,007,491.57","1,208,244.00","1,309,900.00","1,467,231.00","1,911,139.00","2,184,177.00","2,501,047.00","2,819,534.00","3,365,810.00","3,812,500.00","4,184,999.00","4,879,793.00","4,897,101.00","5,485,068.00","5,414,485.00","5,559,586.34","5,910,572.98","6,612,792.68",...
,Cabo Verde,Millions,,...,...,...,...,...,...,...,"121,973.72","134,698.36","135,879.08","138,568.52","147,924.17","150,351.28","153,723.17","154,435.74","158,699.11","165,782.18","173,097.40","183,697.95","195,202.29","164,910.71","180,486.47",...
,Cambodia,Millions,,"14,082,638.23","15,633,218.03","16,780,539.57","18,535,164.49","21,438,339.67","25,754,291.42","29,849,484.83","35,042,180.74","41,968,385.40","43,056,731.75","47,047,985.23","52,068,692.72","56,616,800.45","62,219,524.10","67,740,449.59","73,422,701.56","81,241,866.02","89,830,524.85","99,544,274.79","110,014,048.24","105,891,753.04","110,505,915.92",...
,Cameroon,Millions,,"7,504,468.92","8,022,307.42","8,614,011.51","9,261,144.60","9,927,778.71","10,286,732.74","10,924,187.81","11,452,867.47","12,360,954.48","13,136,692.23","13,610,554.06","14,434,774.48","15,395,858.20","16,658,553.32","17,966,123.16","19,043,066.56","20,038,566.00","20,960,865.00","22,203,329.00","23,243,662.00","23,468,507.00","25,141,470.00",...
,Canada,Millions,,"1,106,071.00","1,144,543.00","1,193,694.00","1,254,747.00","1,335,731.00","1,421,590.00","1,496,604.00","1,577,661.00","1,657,041.00","1,571,334.00","1,666,048.00","1,774,063.00","1,827,201.00","1,902,247.00","1,994,898.00","1,990,441.00","2,025,535.00","2,140,641.00","2,235,675.00","2,313,563.00","2,209,681.00","2,509,618.00","2,785,119.00"
,Cayman Islands,Millions,,...,...,...,...,...,...,"3,500.23","3,721.88","3,821.61","3,568.08","3,464.02","3,488.38","3,575.82","3,671.48","3,802.36","3,923.46","4,091.09","4,305.22","4,608.46","4,951.56","4,706.00","5,023.62",...
,Central African Rep.,Millions,,"616,016.00","659,237.00","684,959.00","690,665.00","691,968.00","745,210.00","803,945.00","841,079.00","910,457.00","972,276.00","1,060,142.00","1,148,896.00","1,281,561.00","835,454.00","935,578.00","1,002,592.00","1,081,516.00","1,203,324.00","1,265,328.00","1,334,895.00","1,372,814.00","1,432,021.00",...
,Chad,Millions,,"1,115,969.00","1,417,998.00","1,567,753.00","1,799,591.00","2,639,318.00","3,518,122.00","3,892,341.00","4,157,426.00","4,652,386.00","4,385,556.00","5,290,608.00","5,742,404.00","6,332,447.00","6,417,738.00","6,912,490.00","6,474,073.00","6,047,146.00","5,854,572.00","6,130,689.00","6,440,466.00","6,165,754.00","6,537,834.00",...
,Chile,Millions,,"42,215,029.90","45,409,054.80","48,428,963.20","52,897,338.90","60,391,763.20","68,467,939.80","81,577,533.50","90,159,479.20","93,867,121.30","96,138,477.30","110,777,866.90","121,509,298.50","129,973,394.00","137,309,192.00","147,951,290.00","158,622,902.90","168,764,687.90","179,314,910.10","189,434,867.40","195,752,228.50","201,428,894.20","240,371,473.10","262,593,355.80"
,"China, P.R.: Hong Kong",Millions,,"1,337,501.00","1,321,142.00","1,297,341.00","1,256,669.00","1,316,949.00","1,412,125.00","1,503,351.00","1,650,756.00","1,707,487.00","1,659,245.00","1,776,332.00","1,934,430.00","2,037,059.00","2,138,305.00","2,260,005.00","2,398,280.00","2,490,598.00","2,659,611.00","2,835,429.00","2,845,022.00","2,675,793.00","2,867,740.00","2,827,009.00"
,"China, P.R.: Macao",Millions,,...,"55,112.00","59,220.00","66,147.00","85,382.00","97,415.00","119,014.00","148,181.00","168,639.00","172,363.00","225,997.00","295,438.00","345,080.00","411,739.00","438,516.00","359,708.00","360,344.00","404,839.00","446,283.00","445,530.00","203,399.00","241,157.00",...
,"China, P.R.: Mainland",Millions,,"10,028,010.00","11,086,310.00","12,171,740.00","13,742,210.00","16,184,020.00","18,731,900.00","21,943,850.00","27,009,230.00","31,924,450.00","34,851,770.00","41,211,920.00","48,794,010.00","53,857,980.00","59,296,330.00","64,356,300.00","68,885,820.00","74,639,500.00","83,203,600.00","91,928,110.00","98,651,520.00","101,356,700.00","114,923,690.00","121,020,720.00"
,Colombia,Millions,,...,...,...,...,...,"337,958,000.00","381,604,000.00","428,506,000.00","476,554,000.00","501,574,000.00","544,059,999.90","619,023,000.00","666,507,000.00","714,093,000.00","762,903,000.00","804,692,000.00","863,782,000.10","920,471,000.10","987,790,999.90","1,060,068,000.00","997,742,000.00","1,192,586,000.00","1,463,873,060.70"
,"Comoros, Union of the",Millions,,...,...,...,...,...,...,...,"285,627.00","306,288.00","319,332.00","336,947.00","361,596.00","388,984.00","413,477.00","425,713.00","428,346.00","450,159.00","469,217.00","495,235.00","525,167.00","526,820.00","535,757.78",...
,"Congo, Dem. Rep. of the",Millions,,"1,317,075.00","2,231,455.00","3,025,871.00","3,623,250.00","4,113,633.00","5,670,065.00","6,767,520.00","8,648,879.00","11,067,569.00","15,101,188.00","19,536,677.00","23,759,425.00","26,954,557.00","30,051,179.00","33,223,988.00","35,111,226.00","37,517,392.00","55,676,093.00","76,495,500.00","83,048,340.00","90,181,048.00","112,549,821.00",...
,"Congo, Rep. of",Millions,,"2,580,266.48","2,226,897.31","2,320,858.30","2,240,806.97","2,690,990.12","3,506,269.00","4,217,179.00","4,203,698.00","5,195,837.00","4,572,804.99","6,505,751.32","7,377,577.60","9,033,228.00","8,869,805.40","8,844,629.47","7,029,660.32","6,021,963.75","6,453,235.43","7,577,812.67","7,493,800.00","5,937,097.73","7,006,223.05",...
,Costa Rica,Millions,,"4,627,050.50","5,254,084.50","5,965,391.30","6,885,560.00","8,150,137.80","9,577,022.20","11,613,320.00","13,889,052.90","16,208,974.70","17,626,147.70","19,802,010.60","21,623,524.60","23,752,868.60","25,462,954.60","28,001,327.60","30,171,918.90","32,056,288.20","34,343,647.50","36,014,718.70","37,832,149.80","36,495,246.10","40,112,924.80","44,251,689.70"
,Côte d'Ivoire,Millions,,"10,547,104.00","11,340,960.00","11,895,360.00","12,296,973.00","12,088,606.00","12,456,698.00","12,866,062.00","13,477,194.00","14,994,944.00","15,845,677.00","17,036,122.00","16,743,030.00","18,905,775.00","21,350,243.00","24,135,859.00","27,086,150.00","28,423,874.00","29,955,010.00","32,222,266.00","34,298,893.00","35,311,383.00","38,841,109.00",...
,"Croatia, Rep. of",Millions,,"23,958.88","25,750.96","28,297.38","31,166.96","33,648.35","36,191.37","39,449.38","43,176.84","46,467.32","44,409.41","44,273.12","44,972.55","44,545.42","44,697.17","44,572.39","45,733.66","47,331.19","49,516.17","51,932.98","54,783.98","50,451.00","58,206.92","67,389.68"
,Cyprus,Millions,,"10,594.98","11,416.89","11,877.04","12,845.29","13,856.44","14,822.31","16,000.02","17,511.58","19,009.58","18,675.49","19,461.13","19,858.08","19,495.37","18,040.35","17,482.80","17,944.15","19,013.82","20,312.44","21,675.10","23,176.23","21,894.90","24,018.85","27,011.70"
,Czech Rep.,Millions,,"2,386,289.00","2,579,126.00","2,690,982.00","2,823,452.00","3,079,207.00","3,285,601.00","3,530,881.00","3,859,533.00","4,042,860.00","3,954,320.00","3,992,870.00","4,062,323.00","4,088,912.00","4,142,811.00","4,345,766.00","4,625,378.00","4,796,873.00","5,110,743.00","5,410,761.00","5,791,498.00","5,709,131.00","6,108,717.00","6,782,806.00"
,Denmark,Millions,,"1,326,911.50","1,371,526.22","1,410,271.03","1,436,751.24","1,506,000.80","1,585,984.17","1,682,260.21","1,738,845.30","1,801,469.91","1,722,142.51","1,810,925.60","1,846,853.61","1,895,002.25","1,929,677.03","1,981,164.99","2,036,356.22","2,107,808.22","2,192,960.00","2,253,316.25","2,310,954.84","2,323,919.33","2,504,177.72","2,791,643.61"
,Djibouti,Millions,,"138,669.00","144,056.00","148,715.00","156,543.00","166,185.00","176,813.00","191,820.00","211,463.00","245,351.00","253,192.00","274,115.00","309,036.00","337,662.00","363,052.00","393,595.00","430,865.00","462,955.00","490,969.00","517,784.00","548,954.00","565,343.00","599,329.00",...
,Dominica,Millions,,...,...,...,...,...,...,...,...,...,...,"1,333.33","1,352.77","1,312.19","1,345.40","1,405.16","1,459.99","1,555.82","1,408.19","1,497.88","1,651.15","1,361.38","1,496.29",...
,Dominican Rep.,Millions,,"393,302.97","427,319.07","477,430.19","628,611.04","935,984.73","1,083,445.00","1,261,399.67","1,458,416.52","1,661,642.68","1,736,041.06","1,983,201.68","2,210,213.93","2,386,016.25","2,619,769.70","2,925,665.10","3,205,655.14","3,487,292.51","3,802,655.77","4,235,846.77","4,562,235.08","4,456,657.38","5,392,714.10","6,260,564.02"
,Ecuador,Millions,,...,...,...,...,...,...,...,"51,007.78","61,762.64","62,519.69","69,555.37","79,276.66","87,924.54","95,129.66","101,726.33","99,290.38","99,937.70","104,295.86","107,562.01","108,108.01","99,291.12","106,165.87","115,049.48"
