Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Europe & Central Asia (IDA & IBRD countries),TEC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1445960551,1422893099,1601843853,1731925829,1838337733,1686929450,1794483965,1967192421,1638757943,1723149567,1279093105,624820833.4,749441245.9,925618363,1022442329,1097348790,1218017920,1651174378,1724991013,2012973743,2534526063,3467068001,
Thailand,THA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,79830056193,67296708659,62922110903,58452984710,58416708560,58466721298,62493469252,62779007038,66618742798,80824068118,1.06358E+11,1.1544E+11,1.48244E+11,1.51653E+11,1.46034E+11,1.32186E+11,1.3922E+11,1.61647E+11,1.72494E+11,1.79773E+11,2.00015E+11,2.10982E+11,
Tajikistan,TJK,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1140676654,1162073155,1254304143,1272329032,1166678857,1116909977,1060790373,1348486856,2497045163,2666229140,3561185321,3922103878,4619361917,4862292684,5123647137,5144065083,5181124719,5868078479,6089882241,6637093631,6953068717,7046319498,
Turkmenistan,TKM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2627007066,2241509192,2130945861,1916765264,1815782396,1152800558,991050916.5,877831145.5,817830560.1,803881172.3,1682020478,4296648712,6547850612,8278943711,7360924924,7003746694,8167364609,8650279591,8159810792,6515849192,5636041536,4850980367,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,76035316.9,89494692.9,104305452.7,116733681.1,80907571.1,124522399.4,158056457,203400669.6,231800534.6,278614052.2,
Middle East & North Africa (IDA & IBRD countries),TMN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,73965562.4,71355546.3,81495989.1,93415984.1,94356377.1,89030079.1,91618892.9,96867967,98959554,114892400.3,153652255.8,191201692.9,197996915.7,199562997.3,195924377.2,184338819.8,174411669.5,193072348.9,187000421.1,186647313.7,194579370.9,223626733.7,
South Asia (IDA & IBRD),TSA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,11355178323,12916759884,15492472053,18111591847,19666798758,18026851124,18811540908,20688545831,21564744180,22911905182,22666098010,22836117770,25399450709,25762521692,26936706204,27487161066,28827327849,33500794817,35032564253,39380531538,41046627742,41607768860,
Turkiye,TUR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1.16799E+11,1.12946E+11,1.29501E+11,1.44076E+11,1.59622E+11,1.73602E+11,2.1104E+11,2.60028E+11,2.90572E+11,2.7883E+11,3.00869E+11,3.0557E+11,3.38842E+11,3.90419E+11,4.06183E+11,4.00058E+11,4.10026E+11,4.57282E+11,4.47923E+11,4.4454E+11,4.4115E+11,4.35451E+11,
Tuvalu,TUV,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,7199694580,6529484896,7166286411,7331000393,8640785964,8435259794,4117816817,5057655621,6058968074,7774208716,8937227660,10167834030,12049606456,13997460266,16233499213,18159133371,19448905411,21429995689,22361788524,24172743053,25545333951,28489861554,
Uganda,UGA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,3535147375,3768195791,4019812753,4577712718,4789438348,4460499217,1300697180,1653066727,2292861399,2763176528,2974602245,3262582094,3776131388,8559917108,8651413818,9570705818,10086179673,11672672164,12315104976,13971124696,17207223253,19217000098,
Ukraine,UKR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,13915483185,22209140729,23485797435,25866011946,32109497694,35100157139,54269247858,80811501427,99522725087,1.05306E+11,1.24527E+11,1.37134E+11,1.33747E+11,1.46936E+11,1.27657E+11,1.18565E+11,1.16189E+11,1.2387E+11,1.21873E+11,1.24879E+11,1.32313E+11,1.35643E+11,
Upper middle income,UMC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1.26136E+12,1.29788E+12,1.31653E+12,1.45106E+12,1.60582E+12,1.64125E+12,1.85075E+12,2.22589E+12,2.32991E+12,2.45267E+12,3.00413E+12,3.61696E+12,4.0226E+12,4.66401E+12,5.00777E+12,4.46438E+12,4.6787E+12,5.16261E+12,5.50105E+12,5.71853E+12,5.92823E+12,6.42372E+12,
Uruguay,URY,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,4947978618,5211410617,5140357902,5321596557,5204729496,4631813976,4513825291,4655749675,5070478525,7290539348,7980789782,8211750652,8550147522,10214768455,12053841380,13389919271,15124136388,16352277325,17608634248,22407358863,32342753494,38995305777,
St. Vincent and the Grenadines,VCT,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,195077653.9,195046431.7,175623164.1,199272731.1,228632793.9,252622855.6,243484201,201948941.4,232179973.8,246043909.7,295920078.1,304058669.5,288060123.5,311721412,340847124.2,343937309.5,333532529.1,335439396.4,323345869.9,351677245,414046764.5,526144291.9,
"Venezuela, RB",VEN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,12841178044,12632834004,13342966639,15592997725,17631234907,18593542977,18752446328,23135389256,26497616053,32742040132,44940680145,53925776387,61613102621,65484264910,72454146880,77832917544,85665477616,1.04091E+11,1.06855E+11,1.17338E+11,1.25065E+11,1.36213E+11,
Vanuatu,VUT,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,112263772.8,122663924.1,160584256.7,161146227.6,153931970.5,100347467.5,110583704.2,127898893.3,148880846.8,153308882.3,177656192.9,178444531.3,182211940.2,158471630.7,203273624.2,256793136.3,293420900.7,401420199.8,402236822.4,441265525.7,459593119.7,515244902.1,
World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,139172179.4,135466609.5,148295167,168610857.8,176496322.7,169098029.9,165440757.3,187694141.1,207365268.1,252885686.9,325098258.9,368308475.7,422904430.8,447232307.3,450183948.9,437424621,417456880.5,443075541.6,427480190.6,408555300.1,437296399.1,443272400.9,
Kosovo,XKX,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,72140059,69583145.7,75274464.8,82275800.7,85987699.1,79136411.6,83296240.5,534737934.6,709873305.5,1725715832,1455549980,1699829129,2002395874,2220795034,2242255050,2158469237,2124776280,2504239068,2325738781,2428181907,3088257306,3351817219,
"Yemen, Rep.",YEM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,5152412926,5187675837,5323448564,5480632069,5603364949,5477559320,5713770653,6155419538,6228636614,6799196018,6504445072,6429107186,7585844974,7688888676,7723142217,7298886700,7062871731,7193099658,7036509959,7055219066,7120836024,7587261730,
South Africa,ZAF,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,26669342342,25683350245,35098086132,40100135088,43991889236,45082265583,57925273854,72780054578,74251313507,84350268050,1.15304E+11,1.24122E+11,1.47944E+11,1.41621E+11,1.49309E+11,1.27739E+11,1.44048E+11,1.75007E+11,1.8018E+11,1.90735E+11,1.75411E+11,1.70015E+11,
Zambia,ZMB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,5811480208,6189776538,6674675453,6874311298,7540236740,5370071043,2255759668,2733123476,2954822652,3646364120,4252910523,4968061660,5721664085,6292315092,9191819837,11778536163,15220961707,22954518549,23526271049,27254169063,26689505799,24045927143,
Zimbabwe,ZWE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,3923046654,3738323824,4051468643,4679515355,5029952579,4537795992,5007797820,5818491940,5820324002,6156585167,6762812618,7389895076,8889190362,8418286643,8358474464,9647858182,11467329280,12513010543,12622623155,12247067264,12743307367,13738737024,
