Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Namibia,NAM,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,9161114.181,8454651.754,7555142.476,11791151.98,14594461.81,17498634.63,16442777.05,15682090.94,13563415.97,76511274.59,69207299.23,78755190.52,80114673.13,64103034.95,80721935.11,46673693.35,66479264.7,48292447.47,53670691.33,65593517.23,64026883.05,46483320.87,44159154.83
New Caledonia,NCL,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,332715289.3,448435822.9,492708151.5,512232802.1,537060365.6,491186424,544222382.9,509350010.5,491844506.8,594238509.9,715008460,724233290.9,720847485.6,612898777.6,621061715.8,0,0,0,0,,
Niger,NER,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,14460552.87,21992150.1,19055424.48,25538999.37,59819315.26,66396291.61,78177635.35,79455329.89,94105372.42,102125604.2,134423547.5,166152208.7,151834370,145912239.1,219080292,171586253,176370907.3,264041277.6,296677560,308661888.8,520943729.8,353331220.1,533593000.2
Nigeria,NGA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1391826072,1166614598,1208958588,1062820789,2272734507,14640084310,16932144079,18014430787,19199974036,18370796915,19744755063,20616772501,20542884460,20797073957,20999084800,20626046924,19697938004,22037016832,24311022416,23809281401,17207547306,19483402059,20945000000
Nicaragua,NIC,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,320000000,335700000,376500000,438800000,518800000,615700000,697500000,739600000,819900000,770300000,824800000,913600000,1016300000,1081300000,1140200000,1197500000,1268100000,1394700000,1504800000,1686400000,1855400000,2150900000,3126000000
Netherlands,NLD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,425802933.8,482759932.3,484117843.3,1120669354,1298282067,1258740178,1552637654,1630181336,1649099406,1713130796,1720053466,1788734673,1640149697,1618625741,1482635750,2298091259,2159875374,2226489767,2450095813,2234076588,2126380779,2389408068,2000000000
Norway,NOR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,270449673.5,278971195.7,332634794.3,391700584.1,464972458.8,505278425,528833099.6,616676514.8,684970950.4,631471271.3,679971540.3,764994189.9,766529947,791457692,759947590.4,608942452.3,593573549,615776510.1,644347130.3,615742173.2,589006802.7,671785690.8,628812761.4
Nepal,NPL,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,111498192,146985151.9,678485892,771072126.5,822608955.2,1211823253,1453231426,1733858518,2727140487,2983336877,3464092682,4216894010,4792506200,5583702128,5888650155,6729935671,6611838544,6928133767,8286629516,8244465869,8107744662,8225960575,9292850971
Nauru,NRU,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,227398.8651,210117.2603,212867.9362,1231651.413,8378829.69,10689194.74,11852785.56,10420480.41,11739815.54,10346242.86,6535565.314,,,,
New Zealand,NZL,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,215300354.6,218798054.7,232521812.1,290415929.7,322273181.3,352035937.8,334684335.5,383652892.2,421363024.5,331041414.5,370502945.3,455316355.6,461782564.2,459239108.4,535105600.1,531736255.3,528072446.6,538592709.7,508952374.8,473929653.2,428486699.1,661455084.3,25000000
OECD members,OED,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,60067728599,63052638462,67999712588,83278174584,96064485405,1.05152E+11,1.18063E+11,1.34658E+11,1.49279E+11,1.38815E+11,1.38271E+11,1.51624E+11,1.49804E+11,1.59662E+11,1.66293E+11,1.58413E+11,1.60271E+11,1.69061E+11,1.82572E+11,1.89817E+11,1.89323E+11,2.11341E+11,2.13885E+11
Oman,OMN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,39000000,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39392036.44
Other small states,OSS,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,963327180.8,734559863.6,711099919.9,1076590781,1721369597,1800597505,1957371281,2283696924,3229410178,2876185540,3380199105,4118134052,4129606121,3701467824,4079885278,3673439454,3778044339,4491050503,4669569152,4893832720,5100823580,6039637678,5690912428
Pakistan,PAK,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1075000000,1461000000,3554000000,3964000000,3945000000,4280000000,5121000000,5998000000,7039000000,8717000000,9690000000,12263000000,14007000000,14629000000,17244000000,19306000000,19819000000,19856000000,21193000000,22252000000,26089000000,31312000000,29871000000
Panama,PAN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,16400000,73100000,84600000,106800000,108900000,129600000,300500000,355300000,378000000,337000000,410000000,368200000,410900000,461400000,756400000,554200000,502518500,533355900,537877175.6,580854151,455712237.1,567684744.3,596068981.5
Peru,PER,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,717663840,753211439.5,705382493.1,868500000,1132713590,1440067536,1837494274,2130814663,2443644585,2408698137,2533910907,2696961723,2787954663,2707246390,2636539865,2725062654,2883886545,3051238954,3224754055,3325921219,2938616916,3591690873,3723876373
Philippines,PHL,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,6924000000,8760000000,9735000000,10239000000,11468000000,13732557722,15496088457,16437434092,18850672419,19959507639,21556633836,23053626019,24609679613,26716840269,28690797896,29799395700,31141973475,32809770434,33808967986,35167471832,34882844550,36685313168,9066861663
Palau,PLW,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,1474978.694,1542184.8,1529496.47,1604639.526,1590526.341,1685461.37,1967273.556,2360256.649,2359934.249,2218252.449,2273734.061,2551000,2564000,2519000,2568000,2577000,2540000,2000000
Papua New Guinea,PNG,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,7226507.187,5924500.942,5622274.35,6931479.345,9526646.376,6846522.757,4412111.38,7622440.284,7350469.363,4734583.324,3501731.446,12299746.09,14254412.22,14280890.13,10474115.13,3944547.935,2694279.502,4262316.573,3646878.519,29347869.5,2297150.997,11901461.21,2000000
Poland,POL,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1496000000,1563000000,1685000000,2284000000,4724000000,7283000000,9563000000,11975000000,12321000000,10214000000,7712000000,7768000000,7041000000,7457000000,7468000000,6835000000,6763000000,7305000000,7603000000,7063000000,6727000000,7132000000,8000000000
Pre-demographic dividend,PRE,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,3545957246,3160893717,3726593199,4220707227,6186976665,18955805870,21736851195,23481311709,26408271129,25474144316,28237577031,30631270526,30715479031,32059497849,32691385714,33498436864,32619638344,36222260533,43132697820,40302374646,35709535974,40467505980,43681790102
Puerto Rico,PRI,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,258747231.7,342123729.9,309037742.7,384011510.1,385229331.6,386598229.6,440128945.7,609952878.8,640917115.9,598188764.3,516896598,539538479.7,461187847.8,446468761.5,437460850.7,369222823,424677827.9,490417613.2,545035055.3,617601901.9,723294228,776567248.8,4694000000
Paraguay,PRY,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,151700000,140000000,98700000,109500000,132000000,161300000,336000000,340786000,362630000,377300000,409885000,540670000,634100000,623280000,506640000,553640400,656858400,704079200,682869965.8,665990282.5,583714988.9,585384046.2,554358691.8
West Bank and Gaza,PSE,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,863808161.5,805742463.2,771775117.6,310077968.4,398558393,378337238.9,464056317.9,598543423.2,740724365.5,755235907.9,927139386.6,1141713036,1737049553,1489335822,1804542445,1817412109,2086576176,2378923437,2833912788,3152859814,2559660846,3393364900,3495165847
Pacific island small states,PSS,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,106131171.7,202603962.8,220468421.3,240216176.1,257477547,396286611.5,429589372.2,426056304,422449086.3,458086086.8,475962943.4,509557889.3,578568967.2,615760624.5,631633425.4,638237463.4,671595216.5,760862756.3,847011965.5,904168923.5,936212678,1170737564,1109333017
Post-demographic dividend,PST,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,47256569102,49974206204,55268680992,65816714436,73497532062,76010526810,82214221589,97703221335,1.12578E+11,1.08451E+11,1.10736E+11,1.24108E+11,1.23268E+11,1.34204E+11,1.37203E+11,1.29051E+11,1.30287E+11,1.38381E+11,1.50558E+11,1.56162E+11,1.50908E+11,1.63573E+11,1.56686E+11
French Polynesia,PYF,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,407977858.4,508521721.2,598362792.8,557270620.3,621861790,688761877.5,763053748,727757245.9,650741021.2,722369036.5,633487535,671653930.2,660117942.4,564273664.8,581560094.2,0,0,0,0,,
Qatar,QAT,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,0,0,0,0,0,0,573626373.6,803296703.3,574395604.4,498626373.6,437087912.1,378571428.6,665934065.9,467032967,576648351.6,651648351.6,858791208.8,624463989.3
Romania,ROU,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,96000000,116000000,143000000,124000000,131000000,951783338.2,1160464158,1624282412,1702335818,682463491.2,641386614.5,694116383.4,733218617.5,4805772256,5083522749,5391416914,5929792425,6555658959,6983986125,8142029279,7625731191,9115773922,11064320313
Russian Federation,RUS,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,499950000,986410000,935980000,1113700000,2206750000,3436560000,3820380000,4666330000,5736970000,5105060000,5250020000,6103270000,5787730000,6750810000,7776540000,6903390000,6688670000,8235000000,9287270000,10432480000,9914970000,9646920000,6000000000
Rwanda,RWA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,6626256.797,7850030.503,7210000,9618445.761,9809775.687,0,0,0,0,0,106471877,174202485.5,182402478.1,170199422.5,183593635.9,159199957,172516841,215292394.8,260511615.6,260710294.7,280069130.5,391212400.3,469455600
South Asia,SAS,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,17193975421,19157188517,24124362140,30351370034,28678483382,33909208829,42507198068,54029097315,71707884028,74911674450,81997033719,96395627273,1.0798E+11,1.10834E+11,1.15816E+11,1.17613E+11,1.10677E+11,1.17313E+11,1.31745E+11,1.39831E+11,1.47115E+11,1.57019E+11,1.64719E+11
Saudi Arabia,SAU,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,93866666.67,105600000,123466666.7,216186666.7,214400000,236480000,243733333.3,245920000,268773333.3,273304000,295434400,307521866.7,290774666.7,334914666.7,334029333.3,302253072.1,294914319.7,272703094.5
Sudan,SDN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,640800000,739600000,977690000,1223600000,1402950000,703788385.7,800828762,999710750.1,1590626089,1394395643,1455537377,824220909.3,595843243.8,619508803.4,506556821.9,151392010.5,153411466.3,212936009.9,425214350.6,522317287.8,495355092.5,1119019556,1013031000
Senegal,SEN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,234066647.2,304944980.1,346122851.4,512080217.3,634031644.8,789138740.1,926064834.8,1193376016,1482085064,1355834397,1479119820,1616025933,1576225069,1777897284,1931624793,1757754462,1980581470,2148911385,2427531906,138261391.1,2587747500,2657500000,2710650000
Singapore,SGP,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Solomon Islands,SLB,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4323108.472,4528052.886,3224827.519,3881133.403,8696489.93,7162382.821,10741652.56,12632927.02,9141559.768,12514457.31,14278624.92,16928911.05,20723053.99,20640175.11,16335086.98,18587890.83,20282719.83,16328761.33,19899017.72,25474128.76,27508844.21,51031663.6,40000000
Sierra Leone,SLE,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,7134994.324,6215277.851,21815455.1,25889258.39,24714834.48,2435105.011,15622339.18,41973856.38,22578604.14,35896004.04,44218584.27,58811616.45,64534081.21,69660699.5,62430104.57,48163694.6,58230465.76,63556890.5,73207824.62,177493122.2,177031971.5,232350066.9,178951222.4
El Salvador,SLV,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1764200000,1924300000,1952600000,2121300000,2563000000,3028600000,3482700000,3709050000,3754750000,3402340000,3471836719,3643949246,3914048534,3966478548,4160378001,4274620676,4561580071,4996353545,5391738702,5656754219,5930817757,7488469373,7620000000
San Marino,SMR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1482000000,1577000000,1735000000,1735000000,1735000000
Serbia,SRB,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,0,0,3764205524,3545491380,4649881251,4117446496,3960970272,3546455140,4024794307,3696031997,3370435504,3205371734,3589629282,4445606867,4237925901,3868521648,4597739283,5601112445
Sub-Saharan Africa (excluding high income),SSA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4798173841,4082403852,4627211272,5510716581,7806331697,20110835740,23282369085,25732373866,28431874338,28397097644,31639682538,37035411595,37213674258,37537541906,39666093574,42190427134,38542046618,42253272823,49381707124,46961331634,42961462084,48414813040,52431894802
South Sudan,SSD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,0,0,0,0,0,0,0,0,0,1985610.2,1138720000,1083000000,633830000,1267160000,80440000,86510000,135000000,1186560000
Sub-Saharan Africa,SSF,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4801332851,4084194706,4629191187,5515571693,7813140007,20122936830,23295638645,25737141889,28435036156,28413221127,31657059489,37060673524,37231343328,37550416234,39681169529,42208851365,38564133641,42274934071,49404420819,46984979853,42971441770,48424325285,52441229115
Small states,SST,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2274371550,2336188010,2594098587,3197738085,4155168977,4541911553,4929304596,5599825546,6525839310,5959086544,6682261128,7709316267,7906025706,7422404424,7956871849,7657497975,7774723534,8673312301,8919890582,9390546169,10288319814,12336068989,11395908489
Sao Tome and Principe,STP,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,463800,553670.3144,797330.5608,1821460.088,1100000,1500000,1600000,2000000,3000000,2000000,6363257.454,6881334.487,6358889.79,26566722.92,26827848.81,19980196.89,18044840.56,18192067.23,17776130.48,11114429.37,8620359.248,10591491.64,10464393.74
Suriname,SUR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1250000,200000.003,15100000.38,23500000,9100000.381,3900000,2100000,2800000,2200000,4600000,4300000,3893784.528,8057490.75,6993693.279,8833808.604,6705559.504,1493543.566,97912850.92,98678756.53,96177384.31,124028649.1,147616111.5,148170216.5
Slovak Republic,SVK,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,17795790.15,22498262.78,24388759.28,425324010.8,702778958.3,1210904295,1343434297,1661512193,2050364972,1672288995,1590890346,1753891236,1927193404,2071687509,2395643258,2138338117,2119834516,2164333034,2210599186,2544685949,2463633269,2428848212,2300000000
Slovenia,SVN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,202300000,198200000,212700000,230700000,260900000,261100000,279395375.6,320207430.5,380241218.1,173457864.1,164466518.3,210350063,249086700.2,314082541.5,373328490.1,399506454.6,451975776.7,501999475.6,644842427.4,662862979.1,655909769.4,747297058.3,688086228.3
Sweden,SWE,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,437804032.9,578184768.6,512116309.9,1357412370,1595817025,1811506054,2245090114,3205455117,4095491169,3967954238,4060977951,4384693878,4293492858,4595689775,4561329199,3634313100,3044173900,3156310822,3231797087,3319350647,3187518255,3454189348,2564787598
Eswatini,SWZ,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,56796073.49,52717094.55,44130934.43,65225295.53,82797580.53,95421869.76,95655068.59,95122183.17,89637366.06,93457762.62,54690323.85,63506470.18,88545679.84,75120413.21,95824457.55,95771402.34,98421043.99,144415393.6,125737322.1,118702081.8,112495380.4,132168224.6,148028411.6
Sint Maarten (Dutch part),SXM,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,0,0,0,0,0,0,54083798.88,55664804.47,72547486.03,62167597.77,55117318.44,60899441.34,55055865.92,50958978.6,48596099.2,38686244.82,46308080.34,
Seychelles,SYC,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,3159009.302,1790853.672,1979914.964,4855111.378,6808310.16,12101090.91,13269559.89,4768023.428,3161817.722,16123483.29,17376950.52,25261929.15,17669070.06,12874328.25,15075955.04,18424230.93,22087023.35,21661247.93,22713694.64,23648219.31,9979686.567,9512244.926,9334312.963
Syrian Arab Republic,SYR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,180000000,170000000,135000000,889000000,855000000,823000000,795000000,1030442463,1325013920,1349880000,1622538750,0,0,0,0,0,0,0,0,0,0,,
Turks and Caicos Islands,TCA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,0,0,0,0,0,0,0,0,0,7166000,6053000,7467000,7717097,7481920,0,0,,
Chad,TCD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,12571307442,14199418748,17455884919,21171325185,25443568924,28817333406,32932715959,39711156212,45746388010,47930826184,57501739670,63369503862,68207261561,74868068095,91295853697,97374715656,93463479315,98952773737,1.00214E+11,97856851788,96112067115,1.02464E+11,1.05313E+11
Europe & Central Asia (IDA & IBRD countries),TEC,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,11012679738,11238224611,11774007904,13261124230,19844767033,28257540533,34651745993,48598273259,57502194019,48460192070,48479742828,55172610725,56452912301,66333107247,65223663994,57182556324,59108065170,69806531119,77621199661,81303807384,75984242460,87569432287,94837340683
Togo,TGO,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,34234286.84,68502540.47,103212650.7,148687118.6,179017072.5,192577048.9,232375010.3,284825315.8,338423735.4,335854154.4,336925895.7,244453975.5,344740603,397472016.4,427861354.6,363741802.8,367166876.4,403610143,450814504.6,507962802,650385610.2,674000000,668213299.5
Thailand,THA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1696785433,1252447488,1379995429,1607350389,1621875957,1187020000,1333360000,1634850000,1898410000,3808000000,4433160000,5255620000,5656788795,6584860455,6524114892,5894665233,6270025972,6720117054,7466081912,8162162551,8256962268,9064843603,9500000000
Tajikistan,TJK,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,78562800,146024400,252002100,564376544.8,975868229.1,1513697962,2277502898,1565736892,2020504005,2722464917,3222350605,3697730868,3384055195,2258643220,1867398638,2237179088,2183340531,2321884645,2186807504,2921713107,3200000000
Turkmenistan,TKM,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,24000000,23000000,27000000,35000000,31000000,16000000,8000000,5000000,1000000,2000000,2000000,1150000,1000000
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,19735422146,23971284252,27615636817,36227911425,42498965672,48970014564,57858070371,62010233504,63043091090,55392486553,56856407010,60273944178,60588565933,61860183032,64816037652,69059538153,73986369385,81785904804,89787618888,97237740111,1.03994E+11,1.31387E+11,1.43471E+11
Timor-Leste,TLS,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,0,3642322.26,10444877.88,17655481.51,113347853.8,137135947.6,136896001.8,119859807.8,33649746.71,43679895.14,61586100,80174600,87044514.13,96320932.13,100384635.6,155460468.5,175486954.2,185000000
Middle East & North Africa (IDA & IBRD countries),TMN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,10469338651,11949360975,14891952683,19888766337,22536110259,21371933125,22987054773,27680353530,31196396503,29251239578,35030418066,36008749960,42399677733,44233607091,49836451242,46421553708,45561743582,47866262765,48573897199,50541605843,53267008846,59501562706,59818169974
Tonga,TON,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,52809898.2,62202215.2,58583707.13,65446538.41,68961604.02,78003327.75,81801197.1,103482459.8,81921552.69,74029954.14,84337265.06,91248700.2,122679910.2,119291080.3,129278118.8,126233535.3,158602601.5,183435131.7,190366330.4,190551242.8,216878500,217333017.1
South Asia (IDA & IBRD),TSA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,17193975421,19157188517,24124362140,30351370034,28678483382,33909208829,42507198068,54029097315,71707884028,74911674450,81997033719,96395627273,1.0798E+11,1.10834E+11,1.15816E+11,1.17613E+11,1.10677E+11,1.17313E+11,1.31745E+11,1.39831E+11,1.47115E+11,1.57019E+11,1.64719E+11
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4801332851,4084194706,4629191187,5515571693,7813140007,20122936830,23295638645,25737141889,28435036156,28413221127,31657059489,37060673524,37231343328,37550416234,39681169529,42208851365,38564133641,42274934071,49404420819,46984979853,42971441770,48424325285,52441229115
Trinidad and Tobago,TTO,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,38100002.02,40900002.19,79100000,86800000,86900000,92400000,91200000,109400000,94500000,109300000,90900000,161839741.9,138785056.7,145129593.7,144830210.2,155202797.8,145162743.2,135092606.6,138708322.6,144013909.7,194437635.9,233446026,172136184.7
Tunisia,TUN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,795953356.6,927148405.3,1070313233,1250253856,1431351033,1392672713,1510039255,1715757367,1976964229,1964488715,2063294677,2004498798,2265714118,2290512364,2346621114,1971375773,1821247343,1890325181,1902286981,2049663194,2367372579,3083880049,2084775000
Turkiye,TUR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4560000000,2786000000,1936000000,729000000,804000000,1368000000,1833000000,2096000000,2439000000,1834000000,1819000000,1883000000,1881000000,1901000000,1739000000,1385000000,1186000000,1048000000,1128000000,848000000,810000000,724000000,691000000
Tuvalu,TUV,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,4250753.813,6542336.226,5077521.544,4861511.187,4932020.084,3663470.196,5604763.152,5963465.678,4827112.859,3919900.614,4582719.141,3835897.958,3671692.904,3243646.769,2634244.987,2546854.645,2742201.385,2670024.954,2405072.01,2200934.773,2500652.066,
Tanzania,TZA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,8000014.826,15253000,12000000,8900000,13798418.36,19366300,15380675,25461384.4,36819747.78,39827093.51,344287552.6,409563366.2,390138888.1,381930784.2,389484432,387768413,402531458.3,402634721.8,412910078,433499813.4,326160727.8,569400000,609258000
Uganda,UGA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,238100000,348574793.6,441830060,298785184.2,310532464.9,321808493,411000000,451571875.9,723521002.7,781097319.4,770789132,816231810.8,913264190.7,940664379.3,887611309.4,902157540.5,1146050427,1165739411,1338053925,1424508663,1061902500,1082750315,1131463300
Ukraine,UKR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,419000000,829000000,1192000000,1523000000,1873000000,2408000000,3102000000,5290000000,6782000000,5941000000,6535000000,7822000000,8449000000,9667000000,7354000000,8474000000,9472000000,12132000000,14694000000,15788000000,15213000000,18060000000,18421200000
Upper middle income,UMC,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,29760054672,33246770343,37756379956,48745879283,59946986650,65388422362,76333064030,90029227455,96519715604,89165926122,95642354197,1.04901E+11,1.0557E+11,1.12294E+11,1.28737E+11,1.29033E+11,1.25228E+11,1.38723E+11,1.45157E+11,1.4733E+11,1.51625E+11,1.82262E+11,2.20883E+11
Uruguay,URY,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,6038.03,36053000,61753293,69896167,76740390,88934620,96476000,107912000,101073000,124891000,128836000,91602186.21,98848478.42,97830785.21,90267058.23,90443153.01,109381554.8,113957699.4,112271708,111117391.3,125733415.2,127116482.8
United States,USA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4395000000,4513000000,4570000000,4672000000,4734000000,4795000000,5068000000,5219000000,5364000000,5740000000,5930000000,6104000000,6303000000,6613000000,6503000000,6578000000,6330000000,6347000000,6941000000,7049000000,6627000000,6899000000,6097000000
Uzbekistan,UZB,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,1029420731,1420598737,1708896238,3631858649,2179877472,3437519158,4910053573,6089643562,6443498684,6815207509,4843179722,5795061401,7130151739,7609613692,8545813107,6979795069,9197526465,13500000000
St. Vincent and the Grenadines,VCT,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,19292592.59,19453333.33,20429333.33,20699918.52,21448485.19,22417496.3,25557081.48,28865574.07,26776559.26,29057174.44,29055700.74,29236378.52,31109081.11,31587707.41,43627493.77,41789924.87,44897122.34,45689508.23,46339285.42,79338189.53,63006202.53,70057782.66,69559387.21
"Venezuela, RB",VEN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,17000000,19000000,19000000,208000000,143000000,148000000,165000000,151000000,137000000,132000000,143000000,138000000,118000000,120000000,128000000,161000000,279000000,0,0,0,0,,
British Virgin Islands,VGB,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1340000000,1100000000,1770000000,2100000000,2310000000,3150000000,3800000000,6180000000,6805000000,6020000000,8260000000,8600000000,10000000000,11000000000,12000000000,13000000000,14000000000,15000000000,16000000000,17000000000,17200000000,18060000000,19000000000
Vanuatu,VUT,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,13506730.14,18430385.56,4097122.925,3995373.326,4930017.207,5097613.246,4989726.638,5543183.072,8906629.699,11492043.72,11768615.44,21765886.49,22036537.53,23710130.91,51421607.45,50141658,60475861.89,107404450.7,142895957.2,189047529.7,143692341.8,207900163.2,75000000
World,WLD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1.2177E+11,1.32149E+11,1.53024E+11,1.88325E+11,2.16369E+11,2.53876E+11,2.93734E+11,3.50782E+11,4.06235E+11,3.89464E+11,4.18881E+11,4.68494E+11,4.92811E+11,5.24163E+11,5.60863E+11,5.54862E+11,5.46165E+11,5.8648E+11,6.3482E+11,6.56178E+11,6.57552E+11,7.35211E+11,7.62551E+11
Samoa,WSM,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,45000000,45000000,45000000,45000000,897780.373,81602590.52,87085734.27,96649607.41,109008226.3,119489340,138504771.8,159583630.7,177695228,164583417.7,140501951,131155762.3,130767859.3,135726940,147567503.7,155214806.4,204160521.3,248442933.2,280000000
