Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,3/1/2023,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Mongolia,MNG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,53697000,63000000,77751000,131540000,92920000,187620000,245460000,372759900,844697949.5,623609218.2,1691421732,4571161963,4272473223,2059702973,337768268.1,94319767.47,-4156404704,1494350363,1951528196,2443343095,1719115942,2173385310
Northern Mariana Islands,MNP,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,139300000,255435491.4,347252830.5,336698400.8,475513572.8,122413755.6,251141650.3,416689348.4,641399415.8,930100407.8,1258453097,3663937118,5635092659,6697422432,4998799334,3868353885,3128149929,2319071971,1678061192,3379329136,3187942207,5295396105
Mauritania,MRT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,40096000,76700000,67340352.32,101957951.6,404102025.7,811869181.4,154601638.1,139372822.3,342770662,-3072044.396,130528391.3,588749564.2,1386098851,1126004760,502589833.8,501726765.7,271134845,588217194.8,772890477.2,-883561115.8,927916265.8,1070252545
Mauritius,MUS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,265641239.4,-27675565.71,32073116.08,62630665.28,13894736.4,41776995.78,106758059.1,340763853.7,377724738.1,256680711.8,429941788.7,433331010.9,589018302.8,293369157.1,455562151.8,216455188.3,378764432.3,479995890.3,460511368.2,444077760.9,224668082.8,253189252.8
Malawi,MWI,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,25999996.36,19299991.09,5899999.359,65885630.02,107811374,139696402.6,35561803.98,124388649.1,195425887.2,49130371.23,97010558.69,812751769.8,-8885976.219,451362406.6,598086538.1,287746689.2,115700000,90200000,77012306,55227831.63,45238934.1,46413011.47
Malaysia,MYS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3787631579,553947368.4,3192894737,3218947368,4376052632,3924786635,7690731246,9071369835,7572512432,114664434.6,10885801852,15119439204,8895774251,11296279514,10619431583,9857162112,13470089921,9368469823,8304480742,9154921685,4058769679,18595649824
North America,NAC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,4.17495E+11,2.00929E+11,1.35547E+11,1.24131E+11,2.15925E+11,1.6794E+11,3.62677E+11,4.67682E+11,4.11383E+11,1.81963E+11,2.93976E+11,3.01577E+11,2.99762E+11,3.55214E+11,3.16027E+11,5.71277E+11,5.08517E+11,4.05893E+11,2.57414E+11,3.63691E+11,1.79773E+11,5.13101E+11
Namibia,NAM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,196350763.3,379336366.4,147535758.5,65110887.11,223561311.2,389850790.4,610197796.1,669182903.4,750426324.2,829054473.4,287528974.4,803600584.6,1041555413,777073646.4,445582247.9,838879062.7,358727049.6,280476975,234372724.5,-176478261.6,-150172760.7,649117215.9
New Caledonia,NCL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-40626091.77,103041207.9,59055445.66,116048161.9,27480195.73,-6738759.001,749088411.7,417453934.4,1746369905,1182295528,1439085573,1758141869,2682824681,2166812151,1757035867,1203895440,809821138.4,-410146139.8,-249230995.1,-655124292.7,-519823168.3,-493800124.4
Niger,NER,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,15767212.37,22587455.08,7827441.935,18529138.97,24411286.9,49753596.83,40310044.14,99073671.93,283076206.9,633819197.1,796636157.9,1067186136,841227436.9,719338470.5,822967023.3,529476871.1,301332480.6,338710710.1,466042273,717147639.4,360653574.6,594829131.8
Nigeria,NGA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1140167556,1190618644,1874070753,2005353563,1874060887,4982533930,4854353979,6036021405,8194071895,8555990007,6026253091,8841062051,7069908428,5562857987,4693828632,3064168904,3453258408,2412974916,775247400,2305099812,2385277666,3313210000
Nicaragua,NIC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,266500000,150200000,203900000,201300000,250000000,241100000,286800000,381700000,627300000,433900000,489900000,936300000,775700000,965100000,1076800000,967000000,989100000,1035400000,837600000,503000000,746500000,1220100000
Netherlands,NLD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,63109732335,51998915898,25485041348,20456442248,1.39921E+11,2.09889E+11,3.75506E+11,7.33827E+11,1.9553E+11,95851297436,1.15753E+11,3.32071E+11,2.39669E+11,3.28677E+11,1.17627E+11,3.32926E+11,2.41091E+11,2.27393E+11,-3.30338E+11,-14191873238,-2.18712E+11,-1.41742E+11
Norway,NOR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,8332062186,3190216069,3011752930,4179380423,4918494986,10058759830,11877923790,24806091103,20578219685,8635762892,21634265663,10296323076,27897968328,-1368607171,3242240088,7274086872,-18668572814,5900604724,-5664319362,16329824318,-4102660408,14185404114
Nepal,NPL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-484826.7123,20850000,-5952541.127,14778085.61,-417346.3839,2451784.707,-6647983.904,5741706.053,995123.9307,38271269.97,87741711.63,94022157.12,91954196.1,74179632.61,30402676.78,51895699.93,105996375.6,196265098.6,68261793.94,185563265.6,126626337.5,196326024
Nauru,NRU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-1507812033,259321576.8,2848556987,-3363941288,2319819298,1906665964,2912645687,4335506076,2591966537,-52385533.24,286306903,1378410924,3846884019,-69519935.42,3251563602,-73372796.42,2008111275,2390035935,2516488850,2915754514,4135119591,4539913925
OECD members,OED,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1.31348E+12,6.96953E+11,5.91141E+11,5.21372E+11,7.17267E+11,1.18742E+12,1.61171E+12,2.33365E+12,1.63647E+12,7.60477E+11,1.01615E+12,1.35222E+12,1.06286E+12,1.16221E+12,9.60694E+11,1.67735E+12,1.8742E+12,1.34694E+12,2.26998E+11,8.69816E+11,5.02891E+11,1.10604E+12
Oman,OMN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,82000000,5201560.468,109232769.8,24967490.25,111053316,1538361508,1596098830,3332119636,2951885566,1485825748,1242652796,1629144343,1364629389,1612430962,1286345904,-2172431730,2265279584,2988036411,6455136541,4237711313,2888946684,4019505852
Other small states,OSS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,4541232254,3973739394,3283321899,5955648663,14283664260,35089805623,41728746071,59876572384,39755243840,82690968220,54287084467,59179226042,84278452387,35307202658,61956538136,37802022919,15460487744,19230667167,7055675955,63288802549,-15835330034,-15539055535
Pakistan,PAK,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,308000000,378000000,826000000,534000000,1118000000,2201000000,4273000000,5590000000,5438000000,2338000000,2022000000,1326000000,859000000,1333000000,1887000000,1673000000,2576000000,2496000000,1737000000,2234000000,2057000000,2102000000
Panama,PAN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,827800000,606800000,247100000,1050600000,1277900000,1104400000,2944300000,2224000000,2390000000,1085500000,2549100000,4395600000,3381900000,3799000000,4984400000,5119300000,5248354450,4082062469,5267261732,4451229387,-2154734384,1350127079
Peru,PER,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,809696760,1144260000,2155836815,1335007073,1599038389,2578719365,3466531061,5490961307,6923651285,6430652961,8454627588,7682261109,14182387604,9570622714,4262751634,7336859045,6805247718,7413409959,5872657139,4760357407,731609218.4,7455117442
Philippines,PHL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1487000000,760000000,1769000000,492000000,592000000,1664000000,2707414997,2918724841,1340027563,2064620678,1070386940,2007150725,3215415155,3737371740,5739574024,5639155962,8279548275,10256442399,9948598824,8671365874,6822133291,12412629007
Palau,PLW,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3177647.2,-1431856.7,1901014.5,4593705.4,6845036.9,3971994.27,33283255.64,4383239.141,4741656.707,2790871.006,2685244.116,8326127.029,21639126.32,18041109.84,39860115.39,34583158.15,63719000,44503000,50605000,54219000,42429000,32549000
Papua New Guinea,PNG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,96495382.31,63183318.66,20160425.67,168604378.9,32542985.25,39976364.73,128548222.8,130634896.8,47858884.78,420038762.5,35591312.43,36419303.68,28796707.52,26804026.04,29436963.91,28182315.37,-39113258.48,-179266211.5,306641515.2,335572154.3,112992633.5,-10712491.65
Poland,POL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,9335000000,5677000000,4091000000,5371000000,13868000000,11041000000,21473000000,25031000000,14574000000,14025000000,18542000000,18212000000,7180000000,1029000000,20455000000,15598000000,17750000000,11999000000,19204000000,17619000000,19151000000,37113000000
Pre-demographic dividend,PRE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,4591954710,7274509785,8325001211,12756001939,10541426838,12019139611,13264035833,19302757241,24950568313,25507293257,25647279565,32659955069,36926849645,23297882379,19267915494,27210584360,11526395369,10221784064,8496769325,9931976395,11210531397,19589666955
Puerto Rico,PRI,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-2753823.5,-19840954.6,5596214.3,57213602.5,64959185.8,-5979987,-235790933.5,22053453,170965277.6,86348097.7,13585220.3,103124986.6,205212887.4,119742643.9,64097425.1,78207032,89317271.7,-12832421.9,1953528.5,29895010.3,6338705.6,18116857.9
Portugal,PRT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,7292581671,6113785654,587893729.7,10354679114,2485161769,3367937007,13394502768,6014642427,7819075463,5585829214,8966915539,9821076890,21396375527,15745220666,12045808665,1270014233,7354810293,10683844361,7846086578,10320042522,3991854438,7850966593
Paraguay,PRY,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,107800000,99200000,90400000,-57700000,93979000,7300000,187800000,105000000,341856544,155610305.8,707404456.6,603095388.5,772598280.6,365880286.9,891293435.7,581530313,740781280.9,523009000.4,217668333.7,402405577.2,95203659.02,207095460.3
West Bank and Gaza,PSE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,62005481.83,19176400.67,9440000,12872000,20520000,36242000,18587960,19596000,51508000,300468000,179941047.8,238840690.6,62985366.11,189560177,159711665.3,104937726.7,296473530.8,183950642.9,210694555.5,131879984.2,79744992.32,255516761.6
Pacific island small states,PSS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,35495863.1,58756655.31,54252426.53,64319930.37,285390869.8,206367090,740362873.9,621287211.3,870365447.4,423399726.4,399300807.4,424639509.3,423565784.1,428421923.8,520297950.4,330503566.4,549006437.7,525205872.5,627573288.7,436349456.1,322223434,527424047.6
Post-demographic dividend,PST,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1.3296E+12,6.88537E+11,5.40881E+11,5.04165E+11,7.27929E+11,1.15838E+12,1.613E+12,2.32808E+12,1.62766E+12,7.25759E+11,1.04656E+12,1.37987E+12,1.05244E+12,1.12583E+12,9.56313E+11,1.58259E+12,1.86756E+12,1.43212E+12,2.38011E+11,1.0003E+12,5.62111E+11,1.14847E+12
French Polynesia,PYF,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,9874719,23688754.51,10930935.86,58213238.5,6420023.009,7818937.09,30649550.54,58249411.64,13884094.47,21843717.56,64303751.42,133839517.3,147199569.6,99207173.35,61928773.31,26007149.16,61544514.32,-74588377.05,31985172.18,13866355.02,16703178.73,21342141.56
Qatar,QAT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,251599999.9,295519999.9,623919999.9,624919999.9,1198970000,2500000000,3500000000,4700000000,3778626374,8124736264,4670329670,938516483.5,395879120.9,-840384615.4,1040384615,1070879121,773901098.9,985989011,-2186263736,-2812637363,-2434065934,-1093406593
Romania,ROU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1037000000,1157000000,1144000000,1844000000,6443000000,6498650463,11006614842,10103086514,13667824245,4637684880,3213737652,2370097223,3047569714,3854819398,3869197075,4317731472,6252035766,5952909608,7343560129,7365441774,3602418172,11738217410
Russian Federation,RUS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2678030000,2847300000,3473830000,7928630000,15402990000,15508050000,37594770000,55873680000,74782910000,36583100000,43167780000,55083630000,50587560000,69218890000,22031340000,6852970000,32538900000,28557440000,8784850000,31974770000,9478810000,40449990000
Rwanda,RWA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,8099999.9,18500000,1500000,4700000,7700000,7960000,30643966.4,82283165.8,102289999.9,118670000,216192556.8,112127535.8,269615550.4,233763793.6,313997162.8,162083821,279747327.6,274025990.7,366192315.5,263172335.2,152614121,211896128.9
South Asia,SAS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,4367540968,5798481655,6354963508,4820712731,7477232653,10888782988,25539643966,32472490181,51156328359,39495301323,31698961379,40646167618,27781340462,33525285629,40326751703,49718769794,50932456613,46334263754,48656125367,56679175734,68956067805,49817839486
Saudi Arabia,SAU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-1881066667,19640000,-614133333.3,-586506666.7,-334320000,12097333333,18293173333,24318560000,39455863929,36457666667,29232706667,16308280000,12182373333,8864693333,8011786667,8141026667,7452533333,1418843614,4247107441,4562573671,5399157040,19285643585
Sudan,SDN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,392200000,574000000,713180000,1349190000,1511070000,1561689997,1841833814,1504379838,1653120315,1726298403,2063730998,1734376994,2311460740,1687884179,1251280889,1728373403,1063767535,1065298481,1135787164,825354992.3,716939710.6,522869616.9
Senegal,SEN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,81643690.12,45083429.81,82692671.57,86499780.37,137583476.9,167944230.5,289840300.3,351458732.4,455739868,331473910.3,272092888.5,338661995.6,276159533,311366768.8,403098056.4,409166125.8,472409799.8,588292998,847841574.8,1065462820,1845663881,2231904247
Singapore,SGP,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,15515295182,17006818857,6157194144,17051420153,24390254966,19316058814,39129332047,47337947783,13598298537,23436064060,55322434162,49155657316,55310807548,64389514904,68698472831,69774553125,65363061550,99210311929,81180543800,1.1148E+11,74750514891,1.05491E+11
Solomon Islands,SLB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2004350.292,-8617173.107,145800.7449,-1009361.681,-3005254.994,548149.3494,44307544.56,85983505.99,75177085.38,48583116.34,165920898.3,120052792.5,23881499.3,53434351.38,21022029.97,32222728.56,37343622.77,42883975.63,24992541.52,32787092.72,8980046.942,27919072.24
Sierra Leone,SLE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,39000824.52,9835742.022,10413409.46,8615049.668,61153314.19,90731669.74,58869143.91,95470171.32,53095068.07,110430202.5,238404209.3,950477791.4,722447405.1,429664580.1,375089628.5,252435829.4,138509469.3,413724476.1,250446053.5,342400000,172699178.4,212289192.8
El Salvador,SLV,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,173400000,278900000,470000000,141200000,363270000,511140000,241130000,1550510000,903050000,368730000,-113160683.7,122500004.3,430126687.5,245179098.3,506295970.3,494541718.1,479469380.7,503801415.2,412743968.4,696287032.8,373008737.7,830501614.7
San Marino,SMR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,270000,40000,140000,-850000,-4790000,24000000,96000000,141000000,87000000,108000000,112000000,102000000,107330000,258000000,261000000,303000000,330000000,369000000,408000000,447000000,464000000,455500000
Serbia,SRB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,4423192680,4055798182,2929226710,1693250319,4930532020,1275339756,2059297317,1999539187,2343139736,2355214637,2894615965,4071895068,4268709250,3485786683,4567704596
Sub-Saharan Africa (excluding high income),SSA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,6850775124,15364612258,10824923600,13758890469,12595425669,19531283949,16296343753,28977018396,38620848462,36475759221,32649408289,41896609891,44935821202,40634513591,44171091911,44311508689,30528968340,27573396073,28776646635,27192319400,23717036282,73540309928
South Sudan,SSD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,161000000,-793000000,1035825.73,150000,-7850000,1420000,60140000,-2210000,17500000,67500000
Sub-Saharan Africa,SSF,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,6875102121,15429352515,10872641348,13817316010,12633440521,19612013689,16436899446,29152942043,38800673906,36644010882,32809203664,42039850556,45549029979,40691802656,44279447354,44417402286,30597315084,27770707317,29081819029,27449405751,23797089763,73651765019
Small states,SST,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,6285066786,6070540709,5471988677,8349907615,17102184477,38580630567,46218605322,64436619053,47243084162,86121034726,57273843431,61844956142,85374364422,36664251917,65556436057,41061444187,18891933991,21658117702,10516572868,67742467613,-11757655722,-12234428304
Sao Tome and Principe,STP,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3800000,3000000,3600000,3400000,3501000,15664000,38015839.46,36028527.82,79143388.76,15500000,50600000,32152348.55,22471527.03,12162344.82,26489982.13,27924059.14,23331087.12,34208489.03,23698321.49,24191799.51,47112184.77,59000132.74
Suriname,SUR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-97200000,-26800000,-73599999.9,-76099999.9,-37299999.9,28000000,-163400000,-246700000,-231400000,-93400000,-255700000,145288761.2,169442185.1,186765030.6,-59673138.08,183665852.7,231666845.7,96075554.74,130960766.3,84160363.83,1039899.705,-132705617.5
Slovak Republic,SVK,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2183119136,1532584052,4212437461,969200518.9,4063498785,3923508331,5701436727,5058234422,4640891412,1521083444,2115832960,5431592592,1776566141,1003901609,-362908482.7,1520387926,4742874364,4225581974,2250850832,2279811254,-1141703441,970903540.8
Slovenia,SVN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,135800000,501200000,1849800000,535600000,763100000,970800000,692021551.7,1884506373,1080741792,-346971372.9,319143932.6,875946337.7,33537889.49,104022716.6,1019380613,1730147099,1446274235,1196228605,1538137615,2151537534,506269486.8,2148387880
Sweden,SWE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,22817836821,18217810086,18381645408,6007683416,16854649894,20782686616,22052656379,46143507533,41436553996,8960871621,625102142.5,6979353755,4273531542,1316837632,-8624292984,10254310464,15642242214,24567738771,-1368759169,16517284259,18904841096,52682010240
Eswatini,SWZ,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,90658006.19,29330084.35,92945313.17,-60190680.48,69582011.84,-45850344.68,121031132.7,37493846.24,105729374.7,65705859.52,135660413.7,98708321.72,26480002.33,81790158.4,25782635.17,31498094.37,26852077.65,-57647593.39,31130826.66,127970922,38787632.67,112865288.3
Sint Maarten (Dutch part),SXM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,-48480446.93,13508379.89,47357541.9,47709497.21,27770949.72,41553072.63,64248297.04,-47915083.47,73868338.1,22167460.04,27950792.42
Seychelles,SYC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,24326996.84,64740256.51,47717748.07,58425540.73,38014852.1,80729739.09,140555693.5,175923646.5,179825444.2,168251661.9,159795375,143240665.1,613208776.3,57289065.62,108355443.1,105893597.2,68346743.93,197311244.1,305172393.8,257086351.8,80053481.41,111455091.6
Syrian Arab Republic,SYR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,270000000,110000000,115000000,160000000,275000000,500000000,659000000,1241959115,1465623386,2569548272,1469196863,804162635.3,,,,,,,,,,
Turks and Caicos Islands,TCA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,-69533000,-69888000,16590000,22068000,42227000,26961666.6,30418888.8,28690277.7
Chad,TCD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,115172421.5,459866391.8,924119210.1,712663454.9,466793492.1,-99342519.36,-278413999.9,-321654999.9,466130999.9,374899999.9,313000000,281899999.9,579793037.4,520200751.3,-675545915.4,559642022.5,244682121,363381636.4,460890507.7,566638948,557692503.3,562165725.6
East Asia & Pacific (IDA & IBRD countries),TEA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,48076240453,52320355717,63360293929,68416161819,83222215168,1.2928E+11,1.52781E+11,1.93536E+11,2.11616E+11,1.55966E+11,2.98439E+11,3.37108E+11,3.04498E+11,3.61655E+11,3.2957E+11,3.05973E+11,2.20175E+11,2.39737E+11,3.11048E+11,2.61072E+11,3.0273E+11,4.26031E+11
Europe & Central Asia (IDA & IBRD countries),TEC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,19359523101,20753050592,18483607546,30471387095,58560963644,66958728147,1.24863E+11,1.74523E+11,1.86511E+11,1.08434E+11,1.0845E+11,1.4074E+11,1.16319E+11,1.20936E+11,90763399715,73251158385,1.10967E+11,84689719263,71303477935,99220597204,63628870933,1.35577E+11
Togo,TGO,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,52818330.99,72617650.89,57806307.37,45773612.37,79967681.86,96003598.21,91396741.9,62406802.63,50892371.95,46304496.13,125064101.8,728710878.4,121511565.6,183599249,54020342.35,257860036.5,-46308331.62,88558699.5,-180972714.8,345697547,-59206820,129885315
Thailand,THA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3365987583,5067170388,3341612007,5232270340,5860255943,8215637195,8917470351,8633903441,8561557725,6411458545,14746672920,2473685996,12899036063,15935960665,4975455660,8927579182,3486184390,8285169820,13747219811,5518708214,-4947474467,14640873082
Tajikistan,TJK,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,23543299.9,9495400,36066400,31649700,272025100,54479300,338627400,359967400,486614340,149060550,93940670,145883670,241736370,283140730,326593810,454012320,241616267.2,185827080.7,220862232.3,212809730.7,106534792.8,84038181.46
Turkmenistan,TKM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,131000000,170000000,276000000,226000000,353699999.9,418199999.9,730899999.9,856000000,1277000000,4553000000,3632300000,3391067000,3129614737,2861420712,3830131000,3042968000,2243160000,2085944135,1997297379,2129436528,1169442175,1452500000
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,79627171983,72663445140,51825607440,45164390709,68637372117,77703656418,78345808177,1.29606E+11,1.48481E+11,93057699139,1.70252E+11,2.09248E+11,2.13857E+11,2.01751E+11,1.92202E+11,1.7411E+11,1.67268E+11,1.60318E+11,1.74209E+11,1.56122E+11,99385587513,1.39915E+11
Timor-Leste,TLS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,4519000,,908000,8478084.462,8695061.688,39697970.75,47954750.66,30332806.77,49058168.54,40382443.85,55857105.62,33905491.52,42995500,5478700,6715937.467,47925664.57,74580323.02,72378586.43,68841375
Middle East & North Africa (IDA & IBRD countries),TMN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,5058760397,7163609491,8453500196,11240151705,10610536325,18185550613,30455832480,33637310502,35554856313,28919130630,25752879980,16389710371,22936585125,16480382118,7554492928,8974601890,13357538133,16563797615,15129481287,13794825540,10031341642,8848836853
Tonga,TON,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,9212396.872,7628663.006,4692076.768,182273.3306,5533664.04,6005489.532,10987468.97,17583867.2,21517757.35,247006.485,4661006.003,7641551.958,-841513.9783,6269513.29,13241447.49,6349155.28,5724624.577,-5613753.358,19911276.38,1742414.095,4226388.303,258487.5674
South Asia (IDA & IBRD),TSA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,4367540968,5798481655,6354963508,4820712731,7477232653,10888782988,25539643966,32472490181,51156328359,39495301323,31698961379,40646167618,27781340462,33525285629,40326751703,49718769794,50932456613,46334263754,48656125367,56679175734,68956067805,49817839486
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,6875102121,15429352515,10872641348,13817316010,12633440521,19612013689,16436899446,29152942043,38800673906,36644010882,32809203664,42039850556,45549029979,40691802656,44279447354,44417402286,30597315084,27770707317,29081819029,27449405751,23797089763,73651765019
Trinidad and Tobago,TTO,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,679500036,834900044.6,1007800000,808300000,998100000,939700000,882700000,830000000,2800800000,709100000,549400000,41047454.46,-1904347649,-1129966026,661413505.4,176829744.9,-23598182.38,-470882577.7,-700185701.2,183972765.3,1055969148,-1094743096
Tunisia,TUN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,750720443.6,451514809.2,790302916.6,539481939,592147521.7,712714847.3,3239909093,1515345044,2600674976,1525244858,1334497695,432666011.6,1554269129,1058622582,1024754444,970521888.7,622569482.2,810936482.8,988942901,810173457.7,592172050.1,533089200.1
Turkiye,TUR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,982000000,3352000000,1082000000,1702000000,2785000000,10031000000,20185000000,22047000000,19851000000,8585000000,9099000000,16182000000,13744000000,13563000000,13337000000,19263000000,13835000000,11190000000,12505000000,9573000000,7831000000,13224000000
Tuvalu,TUV,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,-9309.819144,-9779.619002,-10973.37346,-11696.83453,-11417.1947,-10582.65237,-11053.95062,1687799.956,1751074.672,455233.534,-119087.6702,1325042.531,337000,300000,300000,300000,300000,298862,298862,100000,199431
