Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,3/1/2023,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Tuvalu,TUV,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,3380000,2880000,2860000,2640000,3490000,3040000,3100000,3410000,3730000,2910000,4960000,6130000,9240000,8140000,5510000,9280000,5640000,6380000,6380000,5710000,5970000,
Tanzania,TZA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,149970000,151820000,177690000,157910000,173590000,176090000,208070000,101430000,140610000,166680000,151850000,199750000,191410000,244170000,232220000,236000000,237640000,185880000,132230000,122290000,103200000,
Uganda,UGA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,128970000,136310000,153940000,176620000,208340000,217000000,261960000,106610000,103920000,100190000,105730000,128430000,136120000,148320000,161170000,143460000,132470000,143060000,94020000,124980000,115230000,
Ukraine,UKR,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,241310000,303000000,369420000,198890000,208070000,213500000,260810000,127350000,217520000,213830000,252400000,196360000,198260000,177740000,309230000,265240000,348360000,366140000,370170000,397020000,347450000,
Upper middle income,UMC,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,15060000,16070000,14750000,15910000,14620000,12520000,13840000,16300000,21880000,24400000,23870000,18630000,14650000,13190000,10940000,11080000,12120000,12530000,,,,
United States,USA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,39190000,46520000,73750000,86650000,101860000,72480000,83480000,36330000,46780000,43250000,55260000,45510000,40450000,45870000,40700000,35480000,37860000,45780000,41310000,67110000,67060000,
St. Vincent and the Grenadines,VCT,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,1240000,1280000,880000,1460000,1880000,1710000,2140000,1250000,2110000,6200000,3720000,2850000,1950000,2020000,800000,1050000,2180000,3550000,1380000,1420000,2240000,
"Venezuela, RB",VEN,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,26350000,36650000,30760000,34540000,30900000,34340000,29110000,20160000,24550000,23870000,18960000,17170000,20430000,19520000,19300000,17410000,14920000,16430000,21380000,20440000,21540000,
British Virgin Islands,VGB,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,245140000,248850000,245530000,290660000,306630000,309100000,353130000,350800000,329100000,335570000,379410000,390630000,419160000,379170000,357860000,310030000,329520000,265260000,266150000,257120000,235660000,
Vanuatu,VUT,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,20620000,19730000,19570000,26670000,29050000,27960000,35960000,39920000,31540000,25280000,45070000,38380000,53870000,40790000,34770000,41350000,27900000,34680000,30280000,24070000,20240000,
World,WLD,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,17630000,17250000,20560000,20930000,23900000,20390000,22300000,25550000,22050000,16320000,36280000,30660000,43440000,28750000,26200000,23240000,23100000,33070000,28080000,27400000,26650000,
Kosovo,XKX,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,356030000,274180000,321200000,241310000,253830000,273930000,195820000,142990000,82970000,79150000,77710000,68160000,
"Yemen, Rep.",YEM,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,48780000,53870000,55490000,53460000,47740000,53300000,62030000,49910000,61680000,57870000,65610000,54290000,53180000,56600000,59040000,69190000,59960000,69690000,60560000,68900000,83620000,
South Africa,ZAF,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,224460000,220700000,220210000,264880000,238170000,249510000,281730000,167650000,180740000,186030000,173470000,198710000,201050000,193070000,165190000,119740000,115320000,117980000,116370000,124790000,151380000,
Zambia,ZMB,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,107940000,98090000,116300000,122530000,145080000,165760000,183620000,71220000,83390000,82500000,74790000,85520000,76060000,81590000,77400000,84240000,85750000,89000000,79400000,87480000,68020000,
Zimbabwe,ZWE,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,74330000,77130000,64070000,61060000,54140000,64580000,65650000,44670000,42750000,55860000,79010000,86970000,92850000,68210000,52620000,40360000,59800000,52490000,54420000,67040000,52970000,
