,,,,,,,,,,,,,,,,,,,,,,,,,,
,Exchange Rates selected indicators,,,,,,,,,,,,,,,,,,,,,,,,,
,"Goods, Value of Exports, Free on board (FOB), US Dollars",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Source: International Financial Statistics (IFS),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,Millions,,"12,038.00","10,634.00","9,851.00","12,878.00","17,425.00","28,849.00","37,473.00","46,929.00","61,950.00","37,055.00","48,935.00","19,060.00","61,026.00","46,018.00","20,826.00","11,392.00","6,764.00","18,865.00","29,830.00","27,733.00","7,354.00","28,986.00",...
,Lithuania,Millions,,"3,810.00","4,583.00","5,475.00","7,162.00","9,302.00","11,764.00","14,153.00","17,170.00","23,746.00","16,493.00","20,720.00","28,050.00","29,618.00","32,612.00","32,319.00","25,392.00","25,011.00","29,900.00","33,337.00","33,151.00","32,852.00","40,826.00",...
,Luxembourg,Millions,,"8,378.00","9,759.00","10,214.00","13,297.00","16,250.00","19,068.00","22,986.00","22,947.00","25,692.00","21,322.00","18,830.00","20,850.00","18,871.00","18,440.00","19,098.00","17,139.00","15,796.00","15,760.00","16,412.00","16,453.00","13,839.00","16,801.00",...
,"Madagascar, Rep. of",Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,223.12","2,136.99","2,257.70","2,852.24","3,131.28","2,690.54","2,006.13","2,729.70",...
,Malawi,Millions,,...,436.39,376.58,502.64,458.70,493.63,682.31,873.12,879.05,"1,186.49","1,106.03","1,411.38","1,203.16","1,194.61","1,363.32","1,002.92",...,...,...,...,...,...,...
,Malaysia,Millions,,"98,229.00","87,969.00","94,061.00","104,706.00","126,646.00","141,625.00","160,747.00","175,966.00","199,412.00","157,245.00","198,613.00","228,086.00","227,538.00","228,330.00","233,927.00","199,953.00","189,743.00","218,130.00","247,456.00","238,193.00","234,127.00","299,426.00",...
,Maldives,Millions,,...,...,...,...,...,...,...,...,...,...,...,346.37,314.42,330.97,300.87,239.84,256.25,318.35,339.38,360.76,285.73,285.39,399.80
,Mali,Millions,,545.00,725.00,874.00,928.00,976.00,"1,101.00","1,550.00","1,556.00","2,097.00","1,774.00","1,996.00","2,374.00","2,610.00","2,339.00","2,776.00","2,717.00","2,826.00","2,896.00","3,584.00","3,675.00","4,794.00","5,015.00",...
,Malta,Millions,,"2,453.00","1,822.00","2,028.00","2,252.00","2,517.00","2,393.00","2,801.00","3,442.00","3,472.00","2,867.00","3,580.00","4,371.00","4,256.00","3,653.00","2,929.00","2,608.00","3,186.00","2,856.00","3,189.00","3,179.00","2,838.00","3,062.00",...
,"Marshall Islands, Rep. of the",Millions,,9.00,13.00,14.00,15.00,20.00,25.00,18.00,18.00,20.00,21.00,32.00,50.00,107.00,65.00,55.00,52.00,36.00,40.00,41.00,55.00,44.00,80.00,...
,"Mauritania, Islamic Rep. of",Millions,,...,...,...,...,...,...,...,...,...,"1,322.41","1,710.79","2,574.07","2,623.71","2,685.22","2,328.21","1,630.41","1,637.29","1,944.80","2,176.77","2,812.41",...,...,...
,Mauritius,Millions,,"1,557.00","1,628.00","1,801.00","1,898.00","1,993.00","2,138.00","2,329.00","2,237.00","2,383.00","1,939.00","2,262.00","2,565.00","2,649.00","2,868.00","3,095.00","2,662.00","2,359.00","2,342.00","2,366.00","2,224.00","1,789.00","1,963.00",...
,"Micronesia, Federated States of",Millions,,22.00,26.00,27.00,28.00,17.00,19.00,18.00,22.00,27.00,25.00,30.00,73.00,52.00,35.00,32.00,40.00,49.00,46.00,47.00,49.00,50.00,71.00,...
,Mongolia,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,269.06","5,774.33","4,669.28","4,917.33","6,200.59","7,011.77","7,619.75","7,576.32","9,247.11","12,561.72"
,Montenegro,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,351.78,360.53,421.29,472.33,464.83,419.74,515.45,...
,Montserrat,Millions,,1.00,1.00,1.00,2.00,4.00,1.00,1.00,3.00,4.00,3.00,1.00,2.00,2.00,6.00,3.00,3.00,4.00,6.00,5.00,6.00,6.00,8.00,...
,Morocco,Millions,,"7,432.00","7,144.00","7,849.00","8,778.00","9,925.00","11,190.00","12,742.00","15,341.00","20,346.00","14,055.00","17,773.00","21,655.00","21,445.00","21,972.00","23,921.00","22,334.00","22,661.00","25,273.00","28,609.00","29,131.00","27,160.00","35,845.00",...
,"Mozambique, Rep. of",Millions,,...,...,...,...,...,...,...,...,...,...,...,"3,119.77","3,855.54","4,122.24","3,916.38","3,413.27","3,328.24","4,725.30","5,195.58","4,717.52","3,588.45",...,...
,Myanmar,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,"11,232.80","11,451.90","11,431.90","11,836.50","13,878.00","16,703.60","18,117.60","16,936.50",...,...
,Namibia,Millions,,...,...,...,...,...,"2,769.26","3,645.07","4,460.74","5,377.15","5,093.34","5,284.91","5,339.97","5,484.38","5,692.32","5,996.03","4,566.89","4,826.95","5,188.28","7,457.74","6,395.32","5,413.51","4,627.25",...
,Nepal,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,725.20,785.14,952.08,849.24,"1,638.99",...
,"Netherlands, The",Millions,,"233,130.00","230,855.00","244,058.00","296,012.00","357,417.00","405,847.00","463,875.00","551,729.00","638,637.00","498,498.00","574,334.00","666,911.00","655,933.00","671,582.00","672,412.00","570,442.00","570,605.00","652,065.00","726,698.00","708,597.00","674,601.00","840,032.00",...
,Niger,Millions,,283.00,272.00,279.00,352.00,437.00,489.00,508.00,663.00,910.00,"1,000.00","1,150.00","1,250.00","1,450.00","1,588.00","1,445.00","1,087.00","1,032.00","1,206.00","1,202.00","1,126.00","1,116.00","1,211.00",...
,Norway,Millions,,"60,058.00","59,191.00","59,662.00","68,321.00","82,527.00","103,752.00","122,122.00","136,372.00","171,764.00","116,780.00","130,669.00","160,305.00","160,954.00","156,022.00","144,677.00","103,912.00","88,410.00","101,054.00","121,791.00","102,799.00","84,460.00","160,106.00","249,805.00"
,Oman,Millions,,...,...,...,...,...,...,...,"24,192.98","37,776.85","27,936.28","36,579.97","47,092.07","52,159.43","56,614.56","52,883.75","34,787.52",...,"32,407.02","41,760.99","38,723.50","30,496.25","44,390.90","66,221.40"
,Pakistan,Millions,,...,...,...,...,...,...,...,...,"19,938.15","17,284.48","20,986.31","25,178.08","24,418.19","25,022.93","24,515.38","21,890.75","20,355.19","21,477.01","23,344.41","23,268.40","21,951.06",...,...
,"Palau, Rep. of",Millions,,12.00,17.00,20.00,8.00,6.00,13.00,14.00,11.00,10.00,6.00,6.00,6.00,9.00,7.00,11.00,6.00,7.00,6.00,4.00,4.00,7.00,2.00,...
,Panama,Millions,,859.00,911.00,846.00,864.00,944.00,956.00,985.00,"1,080.00","1,125.00",807.00,709.00,770.00,807.00,829.00,810.00,696.00,636.00,660.00,673.00,"1,504.00","1,726.00","3,558.00",...
,Papua New Guinea,Millions,,"2,096.00","1,805.00","1,641.00","2,207.00","2,552.00","3,273.00","4,166.00","4,681.00","5,713.00","4,394.00","5,742.00","6,908.00","6,328.00","5,951.00","8,794.00","8,453.00","8,194.00","9,952.00","10,524.00","11,399.00","9,288.00","10,433.00",...
,Paraguay,Millions,,"2,200.00","2,357.00","2,329.00","2,585.00","2,874.00","3,154.00","3,472.00","4,722.00","6,407.00","5,080.00","6,518.00","7,775.00","7,283.00","9,456.00","9,636.00","8,356.00","8,494.00","8,680.00","9,041.00","7,968.00","8,517.00","10,548.00",...
,Peru,Millions,,...,...,...,...,...,"16,588.00","23,830.00","28,095.00","31,018.00","27,070.00","35,801.00","46,376.00","47,410.00","42,860.00","39,534.00","34,415.00","37,082.00","45,422.00","49,068.00","48,226.00","42,941.00",...,...
,Philippines,Millions,,...,...,...,...,...,"40,976.00","47,409.00","50,465.00","49,026.00","38,436.00","51,496.00","48,305.00","52,099.00","56,698.00","62,100.00","58,828.00","57,406.07","68,712.71","69,307.44","70,927.00","65,214.54","74,653.21","78,836.90"
,"Poland, Rep. of",Millions,,"31,747.00","35,998.00","41,133.00","53,762.00","75,047.00","89,256.00","110,898.00","140,417.00","171,069.00","136,782.00","159,725.00","188,741.00","185,460.00","205,032.00","220,050.00","199,123.00","203,816.00","234,363.00","263,571.00","266,595.00","273,836.00","340,634.00",...
,Portugal,Millions,,"24,363.00","24,108.00","25,908.00","31,757.00","35,787.00","38,720.00","44,781.00","52,493.00","57,377.00","44,263.00","49,405.00","59,622.00","58,115.00","62,798.00","63,831.00","55,046.00","55,374.00","62,128.00","68,360.00","67,064.00","61,495.00","75,229.00",...
,Qatar,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"126,708.19","77,090.34","57,308.69","67,498.18","84,294.10","72,934.95","51,504.15","87,361.08","131,067.75"
,Romania,Millions,,"10,412.00","11,394.00","13,877.00","17,662.00","23,553.00","27,646.00","32,480.00","40,560.00","49,699.00","40,673.00","49,526.00","63,032.00","57,868.00","65,856.00","69,726.00","60,596.00","63,534.00","70,763.00","79,661.00","76,872.00","70,718.00","87,387.00",...
,Russian Federation,Millions,,...,...,...,...,...,"243,799.00","303,551.00","354,403.00","471,606.00","303,388.00","400,630.00","522,013.00","529,256.00","521,836.00","496,807.00","341,419.00","281,710.00","352,943.00","443,914.00","419,721.00","333,374.00",...,...
,Rwanda,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,668.76,695.51,784.20,"1,098.64","1,011.96","1,326.56"
,Samoa,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,50.40,52.80,56.17,44.07,45.99,49.06,37.24,28.83,41.58
,"San Marino, Rep. of",Millions,,...,...,...,...,"3,477.19","3,742.46","4,227.60","4,971.97","5,548.96","4,344.88","3,674.16","4,133.52","3,158.76","2,761.37","2,777.25","2,328.71","2,417.76","2,454.61","2,717.79","2,713.21","2,496.63","3,229.54","3,836.10"
,"São Tomé and Príncipe, Dem. Rep. of",Millions,,3.00,3.00,5.00,7.00,5.00,7.00,8.00,7.00,11.00,8.00,11.00,11.00,12.00,13.00,17.00,11.00,14.00,15.00,16.00,13.00,14.00,21.00,...
,Saudi Arabia,Millions,,...,...,...,...,...,"180,571.80","211,023.83","233,174.13","313,461.84","192,295.82","251,142.69","364,698.62","388,400.58","375,872.88","342,432.41","203,550.15","183,579.47","221,835.01","294,373.46","261,534.31","173,853.86","276,179.09","410,646.91"
,Senegal,Millions,,...,...,...,...,...,"1,295.60","1,259.23","1,470.31","2,048.53","1,943.43","2,059.05","2,539.12","2,571.36","2,660.92","2,750.64","2,610.83","2,621.90","2,998.89","3,623.34","4,179.23","3,927.97","5,194.86","5,709.54"
,"Serbia, Rep. of",Millions,,...,...,...,...,...,"4,481.00","6,428.00","8,825.00","10,974.00","8,344.00","9,794.00","11,779.00","11,226.00","14,611.00","14,846.00","13,376.00","14,875.00","16,992.00","19,227.00","19,630.00","19,497.00","25,565.00",...
,Seychelles,Millions,,194.00,216.00,228.00,274.00,291.00,340.00,380.00,360.00,430.00,395.00,400.00,483.00,497.00,578.00,540.00,415.00,460.00,547.00,569.00,518.00,432.00,464.00,...
,Sierra Leone,Millions,,13.00,29.00,49.00,92.00,139.00,158.00,231.00,245.00,216.00,231.00,341.00,350.00,"1,122.00","1,917.00","1,552.00",512.00,624.00,567.00,554.00,635.00,423.00,697.00,...
,Singapore,Millions,,"137,804.64","121,749.91","126,267.56","161,432.51","122,773.40","179,947.17","269,935.17","342,076.25","427,756.71","386,139.60","353,242.71","416,256.32","415,613.30","419,936.92","415,378.06","357,905.82","338,081.96","373,236.67","411,759.47","390,340.99","357,952.72","406,040.99","475,243.80"
,Slovak Rep.,Millions,,"11,832.00","12,595.00","14,405.00","21,837.00","27,745.00","31,794.00","41,965.00","58,670.00","71,241.00","56,246.00","65,959.00","79,735.00","80,722.00","85,701.00","86,225.00","75,145.00","77,059.00","83,414.00","93,425.00","89,508.00","86,639.00","103,892.00",...
,"Slovenia, Rep. of",Millions,,"10,220.18","9,252.44","10,356.97","12,766.91","15,878.87","17,896.03","23,253.00","30,159.00","34,240.00","26,080.00","29,184.00","34,693.00","32,180.00","34,008.00","35,956.00","31,928.00","32,918.00","38,441.00","44,202.00","44,944.00","44,833.00","57,351.00",...
,Solomon Islands,Millions,,69.00,47.00,58.00,74.00,97.00,103.00,121.00,165.00,210.00,165.00,224.00,418.00,500.00,487.00,459.00,400.00,437.00,500.00,569.00,461.00,379.00,371.00,...
,South Africa,Millions,,"29,983.00","29,258.00","29,723.00","36,482.00","46,146.00","51,624.00","58,154.00","69,791.00","80,404.00","61,677.00","91,346.00","108,815.00","99,558.00","95,907.00","93,043.00","81,003.00","76,215.00","88,946.00","93,971.00","90,015.00","85,836.00","123,571.00",...
,Sri Lanka,Millions,,"5,430.00","4,816.00","4,699.00","5,125.00","5,757.00","6,347.00","6,886.00","7,741.00","8,451.00","7,346.00","8,602.00","10,235.00","9,380.00","10,209.00","11,299.00","10,547.00","10,310.00","11,360.00","11,890.00","11,940.00","10,047.00","12,498.00",...
,St. Kitts and Nevis,Millions,,33.00,31.00,39.00,41.00,40.00,34.00,40.00,34.00,51.00,38.00,32.00,45.00,46.00,56.00,57.00,55.00,51.00,50.00,54.00,58.00,52.00,50.00,...
,St. Lucia,Millions,,43.00,44.00,44.00,62.00,80.00,64.00,94.00,98.00,164.00,166.00,215.00,160.00,182.00,174.00,161.00,180.00,120.00,127.00,62.00,82.00,55.00,59.00,...
,St. Vincent and the Grenadines,Millions,,47.00,41.00,38.00,38.00,37.00,40.00,38.00,48.00,52.00,49.00,42.00,38.00,43.00,49.00,48.00,46.00,47.00,42.00,44.00,39.00,55.00,34.00,...
,Sudan,Millions,,"1,807.00","1,699.00","1,949.00","2,542.00","3,778.00","4,824.00","5,657.00","8,879.00","11,671.00","8,257.00","11,404.00","10,193.00","4,066.00","4,790.00","4,350.00","3,169.00","3,094.00","4,100.00","3,478.00","3,735.00","3,803.00","4,279.00",...
,Sweden,Millions,,"87,132.00","75,645.00","81,499.00","102,104.00","123,267.00","130,908.00","147,873.00","168,994.00","183,988.00","130,876.00","158,430.00","186,940.00","172,461.00","167,509.00","164,644.00","140,023.00","139,289.00","152,921.00","165,967.00","160,575.00","155,496.00","189,514.00",...
,Switzerland,Millions,,"80,500.00","82,144.00","91,699.00","104,822.00","122,844.00","130,794.00","147,845.00","172,061.00","200,334.00","172,850.00","195,512.00","234,866.00","312,465.00","357,853.00","311,204.00","289,720.00","302,900.00","299,603.00","310,747.00","313,933.00","319,319.00","380,192.00","401,731.00"
,Syrian Arab Rep.,Millions,,"4,634.00","5,248.00","6,536.00","5,731.00","7,378.00","8,708.00","10,919.00","11,546.00","15,410.00","10,855.00","12,796.00","10,513.00","3,059.00","1,709.00","1,162.00",887.00,713.00,712.00,631.00,517.00,875.00,739.00,...
,Taiwan Province of China,Millions,,"151,357.00","125,900.00","135,080.00","150,298.00","182,432.00","198,431.00","225,904.00","248,791.00","258,050.00","205,664.00","278,008.00","312,923.00","306,411.00","311,427.00","320,092.00","285,344.00","280,321.00","317,250.00","335,908.00","330,622.00","347,193.00","447,692.00",...
,"Tajikistan, Rep. of",Millions,,785.00,650.00,738.00,797.00,915.00,909.00,"1,399.00","1,468.00","1,409.00","1,010.00","1,195.00","1,257.00","1,360.00","1,162.00",977.00,891.00,899.00,"1,198.00","1,073.00","1,174.00","1,407.00","2,150.00",...
,"Tanzania, United Rep. of",Millions,,734.00,851.00,980.00,"1,216.00","1,479.00","1,676.00","1,723.00","2,022.00","2,674.00","2,641.00","3,736.00","4,391.00","5,075.00","4,558.00","4,627.00","4,911.21","4,398.32","4,105.80","3,909.34","5,005.00","6,061.00","6,391.00",...
,Thailand,Millions,,"68,963.00","64,968.00","68,108.00","80,324.00","96,248.00","110,178.00","129,722.00","153,869.00","177,778.00","152,422.00","193,305.00","222,575.00","229,085.00","228,499.00","227,463.00","214,310.00","215,387.00","236,635.00","252,955.00","246,269.00","231,635.00","272,005.00",...
,"Timor-Leste, Dem. Rep. of",Millions,,...,...,...,...,...,...,...,...,...,...,...,13.20,30.97,141.85,13.87,11.07,25.27,14.07,21.48,...,...,...,...
,Togo,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,793.11,849.57,867.07,"1,080.00","1,055.00","1,008.00",...,...
,Tonga,Millions,,9.00,7.00,15.00,18.00,15.00,10.00,10.00,8.00,9.00,8.00,8.00,14.00,16.00,17.00,19.00,18.00,21.00,19.00,13.00,20.00,15.00,16.00,...
,Tunisia,Millions,,"5,850.00","6,631.00","6,874.00","8,027.00","9,685.00","10,493.00","11,694.00","15,164.00","19,319.00","14,450.00","16,426.00","17,847.00","17,009.00","17,061.00","16,756.00","14,072.00","13,572.00","14,203.00","15,536.00","14,933.00","13,798.00","16,689.00",...
,"Türkiye, Rep of",Millions,,"27,775.00","31,334.00","36,059.00","47,253.00","63,167.00","73,477.00","85,534.00","107,273.00","132,028.00","102,143.00","113,883.00","134,906.00","152,462.00","161,481.00","166,506.00","150,981.00","149,246.00","164,495.00","177,169.00","180,835.00","169,637.00","225,215.00",...
,Turkmenistan,Millions,,"2,506.00","2,700.00","2,850.00","3,632.00","3,870.00","4,944.00","7,156.00","8,932.00","11,945.00","5,000.00","6,500.00","13,000.00","16,500.00","16,800.00","17,500.00","10,000.00","6,964.00","7,458.00","9,760.00","10,539.00","6,545.00","9,212.00",...
,Uganda,Millions,,...,...,...,...,...,"1,015.86","1,187.64","1,776.16","2,207.63","2,326.56","2,163.97","2,581.64","2,832.42","2,838.24","2,742.18","2,670.26","2,476.84","2,913.35","3,059.06","3,570.13","4,176.52","4,003.10",...
,Ukraine,Millions,,"14,573.00","16,265.00","17,957.00","23,067.00","32,666.00","34,229.00","38,368.00","49,296.00","66,968.00","39,696.00","51,407.00","68,393.00","68,811.00","63,323.00","53,901.00","38,127.00","36,360.00","43,265.00","47,336.00","50,054.00","49,192.00","68,073.00",...
,United Arab Emirates,Millions,,"49,835.00","48,414.00","52,163.00","67,135.00","90,997.00","117,287.00","145,587.00","178,630.00","239,213.00","191,802.00","213,539.00","302,037.00","359,728.00","374,214.00","343,036.00","300,477.00","295,031.00","313,603.00","387,964.00","389,428.00","335,297.00","425,160.00",...
,United Kingdom,Millions,,"283,173.00","274,676.00","281,409.00","308,651.00","349,734.00","393,458.00","453,737.00","446,804.00","477,477.00","358,157.00","420,180.00","510,381.00","478,782.00","546,756.00","510,788.00","465,848.00","410,856.00","440,998.00","486,440.00","460,029.00","399,528.00","470,508.00",...
,United States,Millions,,"781,918.00","729,100.00","693,103.00","724,771.00","814,875.00","901,081.00","1,025,967.00","1,148,198.00","1,287,442.00","1,056,045.00","1,278,493.00","1,482,507.00","1,545,703.00","1,579,595.00","1,620,533.00","1,502,571.00","1,451,010.00","1,546,274.00","1,663,982.00","1,643,161.00","1,424,934.00","1,753,471.00",...
,Uruguay,Millions,,...,...,...,...,...,"3,405.00","3,990.00","4,516.00","5,942.00","5,405.00","6,722.00","7,914.00","8,710.00","9,069.00","9,135.00","7,687.00","7,042.00","7,888.00","7,498.00","7,681.00","6,858.00",...,...
,"Uzbekistan, Rep. of",Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"8,974.00","10,079.21","10,920.70","14,341.50","13,127.10","15,673.35",...
,Vanuatu,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,60.52,63.03,48.77,46.16,...,...
,Vietnam,Millions,,"14,483.00","15,029.00","16,706.00","20,149.00","26,485.00","31,726.00","39,828.00","48,560.00","62,683.00","57,096.00","72,232.00","96,904.00","114,529.00","132,031.00","150,216.00","162,067.00","176,581.00","215,013.00","243,699.00","264,268.00","282,630.00","335,928.00","371,373.00"
,West Bank and Gaza,Millions,,...,...,...,...,...,335.44,366.71,512.98,558.45,518.36,575.51,745.66,782.37,900.62,943.72,957.81,926.50,"1,064.88","1,155.63","1,068.20",...,...,...
,"Yemen, Rep. of",Millions,,"4,079.00","3,374.00","3,336.00","3,733.00","4,072.00","5,608.00","6,654.00","6,299.00","7,584.00","6,259.00","6,437.00","6,948.00","7,062.00","7,130.00","2,417.00",510.00,411.00,418.00,570.00,652.00,404.00,662.00,...
,Zambia,Millions,,...,...,...,...,...,...,...,"4,612.02","5,088.78","4,310.40","7,197.05","8,824.62","9,374.81","10,599.18","9,691.32","6,582.58","6,392.51","8,017.73","9,077.72","7,292.80","7,771.94",...,...
,Zimbabwe,Millions,,"1,925.00","1,207.00","2,012.00","1,670.00","1,887.00","1,850.00","2,000.00","2,400.00","2,200.00","2,269.00","3,199.00","3,512.00","3,882.00","3,907.00","3,866.00","3,248.00","3,335.00","3,481.00","4,057.00","4,269.00","4,396.00","6,035.00",...
,Advanced Economies,Millions,,"4,760,885.79","4,563,121.90","4,724,978.38","5,427,690.29","6,448,174.82","7,040,568.72","7,943,157.35","9,025,454.41","10,023,430.23","7,852,904.80","8,998,705.08","10,453,618.76","10,234,607.45","10,386,169.56","10,536,117.24","9,331,210.36","9,236,783.05","10,071,306.51","11,051,932.72",...,...,...,...
,Emerging and Developing Asia,Millions,,"594,698.65","585,116.70","674,979.55","824,490.51","1,054,961.19","1,302,265.16","1,609,381.14","1,965,292.36","2,332,522.49","1,943,886.29","2,530,991.35","3,072,040.54","3,233,587.30","3,433,665.12","3,602,632.38","3,420,157.84","3,270,458.15","3,572,895.89","3,917,083.23",...,...,...,...
,Emerging and Developing Countries,Millions,,"1,609,589.98","1,582,503.94","1,701,935.82","2,056,525.72","2,663,053.90","3,356,500.43","4,080,297.58","4,841,958.83","6,083,507.12","4,615,071.38","5,549,209.55","6,930,673.67","7,203,732.81","7,508,707.56","7,619,414.74","6,507,711.83","6,106,018.71","6,867,147.91","7,826,396.18",...,...,...,...
,Sub-Saharan Africa,Millions,,"86,111.53","81,858.17","84,186.97","103,244.71","137,775.60","188,537.43","214,895.58","255,559.63","329,016.22","238,388.21","338,023.61","442,309.11","452,314.00","400,659.88","405,328.02","286,548.56","245,161.77","296,023.07","343,782.01",...,...,...,...
,Western Hemisphere,Millions,,"355,958.92","342,128.53","345,444.54","375,863.94","461,846.76","560,286.68","667,301.98","758,225.81","887,242.40","678,310.03","862,184.41","1,067,735.73","1,083,712.69","1,087,042.37","1,051,206.20","893,461.87","862,761.90","974,662.22","1,064,855.21",...,...,...,...
,World,Millions,,"6,364,099.74","6,138,916.68","6,419,087.45","7,473,815.16","9,095,817.00","10,374,072.70","11,993,476.08","13,830,522.17","16,056,260.64","12,430,349.96","14,806,016.57","17,678,341.65","17,734,918.54","18,193,928.00","18,456,711.01","16,113,265.33","15,610,609.18","17,122,566.37","19,361,070.61",...,...,...,...
