,,,,,,,,,,,,,,,,,,,,,,,,,,
,Interest Rates selected indicators,,,,,,,,,,,,,,,,,,,,,,,,,
,Error during exception handling: Attempting to throw non-initialized exception,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Source: International Financial Statistics (IFS),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mongolia,Units,,...,...,...,...,...,...,...,...,9.75,10.00,11.00,12.25,13.25,10.50,12.00,13.00,14.00,11.00,11.00,11.00,6.00,6.00,...
,Nepal,Units,,7.50,6.50,5.50,5.50,5.50,6.00,6.25,6.25,6.50,6.50,7.00,7.00,8.00,8.00,8.00,7.00,7.00,7.00,6.50,6.00,5.00,5.00,8.50
,New Zealand,Units,,6.50,4.75,5.75,5.00,6.50,7.25,7.25,8.25,5.00,2.50,3.00,2.50,2.50,2.50,3.50,2.50,1.75,1.75,1.75,1.00,0.25,0.75,...
,Niger,Units,,...,5.00,5.00,3.50,3.00,3.00,3.25,3.25,3.75,3.25,3.25,3.25,3.00,2.50,2.50,2.50,2.50,2.50,...,...,...,...,...
,Nigeria,Units,,...,...,...,...,...,...,...,9.50,9.75,6.00,6.25,12.00,12.00,12.00,13.00,11.00,14.00,14.00,14.00,13.50,11.50,11.50,...
,Norway,Units,,9.00,6.50,6.50,2.25,1.75,2.25,3.50,5.25,3.00,1.75,2.00,1.75,1.50,1.50,1.25,0.75,0.50,0.50,0.75,1.50,-,0.50,...
,Papua New Guinea,Units,,...,...,14.00,14.00,7.00,6.00,6.00,6.00,8.00,7.00,7.00,7.75,6.75,6.25,6.25,6.25,6.25,6.25,6.25,5.00,...,...,3.25
,Paraguay,Units,,...,...,...,...,...,...,...,...,...,...,...,7.25,5.50,6.00,6.75,5.75,5.50,5.25,5.25,4.00,0.75,...,...
,Peru,Units,,...,...,...,...,3.00,3.25,4.50,5.00,6.50,1.25,3.00,4.25,4.25,4.00,3.50,3.75,4.25,3.25,2.75,2.25,0.25,2.50,7.50
,Philippines,Units,,...,...,7.00,6.75,6.75,7.50,7.50,5.25,5.50,4.00,4.00,4.50,3.50,3.50,4.00,4.00,3.00,3.00,4.75,4.00,2.00,2.00,...
,"Poland, Rep. of",Units,,19.00,11.50,6.75,5.25,6.50,4.50,4.00,5.00,5.00,3.50,3.50,4.50,4.25,2.50,2.00,1.50,1.50,1.50,1.50,1.50,0.10,1.75,...
,Qatar,Units,,...,...,...,1.33,2.60,4.50,5.50,5.50,5.50,5.50,5.50,4.50,4.50,4.50,4.50,4.50,4.75,5.00,5.00,4.25,2.50,2.50,5.50
,Romania,Units,,35.00,...,...,21.25,17.00,7.50,8.75,7.50,10.25,8.00,6.25,6.00,5.25,4.00,2.75,1.75,1.75,1.75,2.50,2.50,1.50,1.75,...
,Russian Federation,Units,,...,...,21.00,16.00,13.00,12.00,11.00,10.00,13.00,8.75,7.75,8.00,8.25,5.50,17.00,11.00,10.00,7.75,7.75,6.25,4.25,8.50,...
,"São Tomé and Príncipe, Dem. Rep. of",Units,,17.00,15.50,15.50,14.50,14.50,18.20,28.00,28.00,28.00,16.00,15.00,15.00,14.00,14.00,12.00,10.00,10.00,9.00,9.00,9.00,...,...,...
,Saudi Arabia,Units,,6.75,2.25,1.50,1.25,2.25,4.25,4.70,4.00,1.50,0.25,0.25,0.25,0.25,0.25,0.25,0.50,0.75,1.50,...,...,...,...,...
