,,,,,,,,,,,,,,,,,,,,,,,,,,
,International Liquidity selected indicators,,,,,,,,,,,,,,,,,,,,,,,,,
,"Total Reserves excluding Gold, US Dollars",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Source: International Financial Statistics (IFS),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cambodia,Millions,,501.68,586.81,776.15,815.53,943.21,952.98,"1,157.25","1,806.91","2,291.55","2,851.13","3,255.11","3,449.72","4,094.34","4,516.29","5,626.03","6,882.96","8,393.38","11,262.00","13,373.24","17,033.07","18,563.83","17,317.63","14,738.49"
,Cameroon,Millions,,212.00,331.83,629.66,639.64,829.31,949.38,"1,716.22","2,906.77","3,086.81","3,675.52","3,642.64","3,198.72","3,380.70","3,472.00","3,168.22","3,536.26","2,225.71","3,196.79","3,459.33",...,...,...,...
,Canada,Millions,,"32,102.32","33,961.82","36,984.08","36,222.10","34,428.64","32,962.12","34,993.80","40,991.23","43,777.51","54,237.79","56,997.96","65,652.11","68,364.97","71,821.45","74,584.19","79,695.45","82,718.11","86,677.71","83,925.60","85,297.11","90,428.14","106,615.12","106,952.38"
,Cayman Islands,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,162.07,183.50,216.80,228.30,...
,Central African Rep.,Millions,,133.26,118.75,123.24,132.41,148.32,139.22,125.35,82.59,121.79,210.59,181.18,154.51,157.90,193.66,259.57,213.80,239.80,362.72,361.80,350.31,432.52,483.87,...
,Central Bank West Africa,Millions,,"3,252.00","3,485.00","5,252.00","6,449.00","7,076.00","6,141.00","7,353.00","9,973.00","9,731.00","11,241.00","10,927.32","11,512.69","10,996.00","11,113.92","10,742.27",...,...,...,...,...,...,...,...
,Chad,Millions,,110.70,122.37,218.70,187.10,221.73,225.58,625.09,955.06,"1,345.47",616.70,632.41,951.10,"1,155.66","1,183.03","1,075.91",368.92,8.18,8.58,147.75,310.03,390.68,211.59,...
,Chile,Millions,,"15,034.92","14,379.00","15,341.12","15,839.59","15,993.80","16,929.24","19,391.96","16,836.81","23,072.36","25,283.49","27,816.35","41,931.80","41,636.11","41,083.74","40,437.85","38,632.80","40,484.24","38,971.30","39,848.70","40,643.49","39,151.18","51,237.79","39,088.02"
,"China, P.R.: Hong Kong",Millions,,"107,542.00","111,155.00","111,896.00","118,360.08","123,540.00","124,244.00","133,168.00","152,637.00","182,469.00","255,768.00",...,"285,295.93","317,250.78","311,128.96","328,436.15","358,701.77","386,216.68","431,355.10","424,534.05","441,247.55","491,649.02","496,745.19","423,908.38"
,"China, P.R.: Macao",Millions,,"3,323.01","3,508.44","3,800.34","4,343.37","5,436.11","6,689.44","9,132.10","13,229.92","15,930.12","18,350.32","23,726.49","34,026.18","16,600.23","16,145.88","16,444.39","18,890.79","19,491.70","20,169.66","20,281.24","22,214.95","25,144.94","26,664.87","25,970.92"
